co,no2,o3,pm10,pm25,predicted aqi,City,Date,county_name,cases
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,0
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,20
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,19
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,2
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,2
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,9
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,313
5.2,16.0,11.2,18.0,53.0,139.34131791276673,Atlanta,2020-12-28,Fulton,7
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,12
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,0
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,8
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,9
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,46
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,52
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,64
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,0
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,3
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,22
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,518
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,48
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,2
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,14
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,2
4.5,8.4,20.0,14.0,26.0,81.59205910008654,Detroit,2020-12-28,Wayne,16
2.4,7.5,22.4,7.0,28.0,86.61984610158993,Fresno,2020-12-28,Fresno,731
1.2,10.9,19.2,18.47656723982837,24.0,76.66768441803492,Houston,2020-12-28,Harris,1623
1.2,10.9,19.2,18.47656723982837,24.0,76.66768441803492,Houston,2020-12-28,Harris,5
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,12
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,0
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,11
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,4
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,0
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,26
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,4
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,8
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,0
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,22
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,31
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,300
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,9
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,0
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,95
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,4
3.3,4.7,14.5,16.0,52.0,137.83036448052542,Indianapolis,2020-12-28,Marion,7
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,32
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,6
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,18
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,6
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,1
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,7
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,36.0,102.77946019120179,Little Rock,2020-12-28,Pulaski,270
2.6,8.4,24.1,6.0,19.0,67.12776287493443,Los Angeles,2020-12-28,Los Angeles,13513
3.4,4.7,18.4,13.0,25.0,79.5843131950561,Oklahoma City,2020-12-28,Oklahoma,662
2.8652169542887327,2.9,20.8,18.47656723982837,21.0,70.40677177833504,San Antonio,2020-12-28,Bexar,43
2.3,3.8,29.6,18.47656723982837,22.0,72.51507446393225,San Diego,2020-12-28,San Diego,1751
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,16
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,47
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,11
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,4
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,8
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,23
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,729
5.9,10.2,19.2,21.0,57.0,148.0159306996236,Atlanta,2020-12-29,Fulton,6
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,29
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,0
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,16
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,22
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,26
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,32
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,44
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,2
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,1
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,11
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,551
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,40
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,3
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,45
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,9
4.5,12.1,20.0,10.0,35.0,101.27898517620224,Detroit,2020-12-29,Wayne,16
4.8,13.0,7.3,17.0,55.0,143.84178903671227,Fresno,2020-12-29,Fresno,463
1.2,7.0,25.6,18.47656723982837,18.0,63.8865640576156,Houston,2020-12-29,Harris,1406
1.2,7.0,25.6,18.47656723982837,18.0,63.8865640576156,Houston,2020-12-29,Harris,31
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,49
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,1
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,16
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,14
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,158
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,30
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,25
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,12
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,13
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,0
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,20
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,708
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,38
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,3
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,174
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,13
3.9,8.4,17.6,13.0,38.0,107.63086995312926,Indianapolis,2020-12-29,Marion,15
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,22
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,9
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,79
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,4
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,0
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,7
2.8652169542887327,7.6465755863285905,8.0,18.47656723982837,38.0,107.12279490172307,Little Rock,2020-12-29,Pulaski,418
4.9,24.1,4.0,14.0,43.0,117.52678310308067,Los Angeles,2020-12-29,Los Angeles,12769
5.6,5.6,17.6,18.0,50.0,133.1860651809252,Oklahoma City,2020-12-29,Oklahoma,195
2.8652169542887327,2.2,24.8,18.47656723982837,16.0,59.627395108107294,San Antonio,2020-12-29,Bexar,2101
2.3,3.8,22.4,18.47656723982837,14.0,55.21076002373468,San Diego,2020-12-29,San Diego,2534
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,12
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,39
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,14
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,4
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,18
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,20
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,384
2.6,4.0,17.6,22.0,58.0,150.41506534693792,Atlanta,2020-12-30,Fulton,19
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,26
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,2
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,18
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,76
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,63
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,69
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,81
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,2
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,1
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,25
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,489
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,52
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,4
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,47
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,10
4.5,7.5,14.5,8.0,33.0,97.39007856908358,Detroit,2020-12-30,Wayne,20
5.0,13.9,2.4,23.0,72.0,180.03254680506996,Fresno,2020-12-30,Fresno,875
1.2,5.1,22.4,18.47656723982837,26.0,81.31349091663935,Houston,2020-12-30,Harris,1937
1.2,5.1,22.4,18.47656723982837,26.0,81.31349091663935,Houston,2020-12-30,Harris,10
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,43
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,2
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,32
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,20
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,121
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,53
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,11
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,16
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,8
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,20
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,27
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,652
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,33
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,3
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,152
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,9
3.7,7.5,14.5,12.0,39.0,109.94944145473539,Indianapolis,2020-12-30,Marion,30
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,40
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,5
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,78
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,5
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,1
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,8
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,26.0,81.15259108446276,Little Rock,2020-12-30,Pulaski,357
5.3,32.5,1.6,21.0,53.0,138.08265448613952,Los Angeles,2020-12-30,Los Angeles,10031
3.4,3.8,12.8,8.0,23.0,75.80385219587856,Oklahoma City,2020-12-30,Oklahoma,458
2.8652169542887327,2.1,21.6,18.47656723982837,30.0,89.950392727946,San Antonio,2020-12-30,Bexar,1323
4.4,13.0,7.3,18.47656723982837,36.0,102.37920178555646,San Diego,2020-12-30,San Diego,2448
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,26
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,33
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,27
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,0
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,7
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,20
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,842
3.6,6.5,4.8,25.0,65.0,165.16767306949214,Atlanta,2020-12-31,Fulton,20
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,19
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,2
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,16
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,33
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,77
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,60
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,82
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,5
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,5
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,19
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,0
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,0
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,8
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,59
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,17
4.5,8.4,18.4,16.0,52.0,137.7144006582131,Detroit,2020-12-31,Wayne,32
3.0,9.3,7.3,20.0,67.0,169.74157686195417,Fresno,2020-12-31,Fresno,251
1.2,4.5,16.8,18.47656723982837,20.0,68.36866462934677,Houston,2020-12-31,Harris,1054
1.2,4.5,16.8,18.47656723982837,20.0,68.36866462934677,Houston,2020-12-31,Harris,50
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,58
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,7
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,21
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,15
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,187
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,49
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,14
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,22
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,0
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,0
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,12
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,814
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,23
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,8
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,348
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,9
3.8,5.6,20.8,14.0,55.0,144.49784220470906,Indianapolis,2020-12-31,Marion,38
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,17
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,29
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,0
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,17
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,10
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,4
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,15.0,57.350787354106274,Little Rock,2020-12-31,Pulaski,372
4.2,26.9,22.4,20.0,57.0,147.1258571717682,Los Angeles,2020-12-31,Los Angeles,14503
3.4,4.7,20.0,8.0,22.0,73.59987651741551,Oklahoma City,2020-12-31,Oklahoma,592
2.8652169542887327,2.3,17.6,18.47656723982837,10.0,46.6576157979041,San Antonio,2020-12-31,Bexar,0
6.7,15.8,8.8,18.47656723982837,53.0,139.04446332874818,San Diego,2020-12-31,San Diego,3083
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,15
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,0
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,32
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,0
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,26
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,0
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,943
1.8,1.3,14.5,13.0,28.0,85.82782583231722,Atlanta,2021-01-01,Fulton,11
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,41
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,38
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,73
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,6
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,7
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,27
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,3
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,69
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,0
4.5,5.6,16.8,6.0,41.0,114.34683341121513,Detroit,2021-01-01,Wayne,39
4.0,9.3,7.3,33.0,99.0,237.1051814727182,Fresno,2021-01-01,Fresno,1042
2.3,2.5,22.4,18.47656723982837,16.0,59.14963536223138,Houston,2021-01-01,Harris,1930
2.3,2.5,22.4,18.47656723982837,16.0,59.14963536223138,Houston,2021-01-01,Harris,33
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,83
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,200
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,31
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,18
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,23
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,3
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,876
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,2
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,0
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,26
3.8,5.6,14.5,12.0,45.0,122.38580426501233,Indianapolis,2021-01-01,Marion,25
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,63
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,25
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,0
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,8
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,0
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,11
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,19.0,65.35267766761592,Little Rock,2021-01-01,Pulaski,547
6.7,23.2,3.2,27.0,78.0,191.45113271075195,Los Angeles,2021-01-01,Los Angeles,19980
3.4,2.8,22.4,8.0,24.0,77.36606465381624,Oklahoma City,2021-01-01,Oklahoma,0
2.8652169542887327,2.3,24.1,18.47656723982837,17.0,61.148136965163985,San Antonio,2021-01-01,Bexar,0
8.1,12.1,7.3,18.47656723982837,100.0,240.3168632790679,San Diego,2021-01-01,San Diego,0
2.4,4.7,12.8,16.0,37.0,104.85883041253919,Atlanta,2021-01-02,Fulton,2
2.4,4.7,12.8,16.0,37.0,104.85883041253919,Atlanta,2021-01-02,Fulton,49
2.4,4.7,12.8,16.0,37.0,104.85883041253919,Atlanta,2021-01-02,Fulton,26
2.4,4.7,12.8,16.0,37.0,104.85883041253919,Atlanta,2021-01-02,Fulton,7
