co,no2,o3,pm10,pm25,predicted aqi,City,Date
3.1887431803630926,3.2227848101265826,20.8,18.581864163619226,43.0,117.35538166247045,Austin,2020-01-01
3.1887431803630926,5.6,17.6,3.0,15.0,58.11149892444985,Baltimore,2020-01-01
1.8,3.8,21.6,4.0,13.0,53.77067486945259,Boise,2020-01-01
2.0,4.7,18.4,18.581864163619226,17.0,60.97885773688256,Boston,2020-01-01
2.4334374999999966,12.336057692307689,21.6,18.581864163619226,30.0,88.7206045234193,Brooklyn,2020-01-01
2.0,7.547803469602588,22.4,11.945054945054945,30.0,89.59641802215356,Charlotte,2020-01-01
2.6,5.6,20.8,8.0,29.0,87.90414425792221,Chicago,2020-01-01
2.4252840909090847,3.8,26.940890688259138,18.581864163619226,19.0,65.31785801332478,Columbus,2020-01-01
2.366165413533835,4.453333333333331,21.6,18.094488188976378,29.0,86.97439464276408,Dallas,2020-01-01
2.8,10.6,14.7,10.0,13.0,52.79687975894376,Denver,2020-01-01
4.066556291390727,9.097029702970302,23.3,11.0,30.0,89.56732509421022,Detroit,2020-01-01
2.585185185185187,2.8,23.3,11.0,23.0,74.73130504442884,El Paso,2020-01-01
3.1887431803630926,4.881203007518799,18.4,18.581864163619226,34.0,97.7044192828514,Fort Worth,2020-01-01
5.8,13.0,12.8,39.0,97.0,231.70127587959928,Fresno,2020-01-01
2.3,3.7,7.8,7.0,15.0,57.73897299100531,Hartford,2020-01-01
2.3,7.547803469602588,29.6,15.0,21.0,69.74575421102816,Honolulu,2020-01-01
2.4546875000000026,7.833333333333331,15.2,18.581864163619226,50.0,132.16451025817662,Houston,2020-01-01
1.8,7.5,21.6,10.0,24.0,76.71315980076452,Indianapolis,2020-01-01
2.4,2.964331210191083,20.8,19.08252427184466,54.0,141.0094999678347,Jackson,2020-01-01
3.0,5.1,9.0,11.0,30.0,89.72085525670661,Jacksonville,2020-01-01
0.1,10.6,8.2,14.0,47.0,125.94650027800071,Las Vegas,2020-01-01
3.1887431803630926,7.547803469602588,19.2,18.581864163619226,38.0,106.16774951214961,Little Rock,2020-01-01
5.5,20.4,6.4,29.0,61.0,154.29593324893722,Los Angeles,2020-01-01
3.1887431803630926,7.547803469602588,26.281081081081112,10.0,30.0,89.65730201430802,Madison,2020-01-01
2.3,4.7,18.4,18.581864163619226,27.0,82.48304937461421,Manhattan,2020-01-01
3.1887431803630926,7.547803469602588,24.8,18.581864163619226,20.0,67.17408038357235,Memphis,2020-01-01
1.6,7.547803469602588,9.8,18.0,35.0,99.70196581734865,Miami,2020-01-01
2.6,6.6,18.8,10.0,28.0,85.35415992636831,Milwaukee,2020-01-01
3.1887431803630926,7.547803469602588,21.10340136054425,18.581864163619226,23.0,73.65046820478051,Nashville,2020-01-01
5.2,12.1,15.2,18.581864163619226,42.0,114.54216587825374,Oakland,2020-01-01
4.5,7.5,25.6,10.0,22.0,72.29615097492012,Oklahoma City,2020-01-01
1.8,7.547803469602588,16.8,10.0,17.0,61.46884488908154,Omaha,2020-01-01
2.3,4.7,20.0,18.581864163619226,27.0,82.43033244826847,Philadelphia,2020-01-01
7.8,11.0,8.8,27.0,72.0,178.70825345292053,Phoenix,2020-01-01
0.6,3.8,16.8,18.581864163619226,10.0,45.66535923356423,Portland,2020-01-01
3.0,4.7,20.0,18.581864163619226,17.0,60.763234292854236,Providence,2020-01-01
2.1,7.4,20.8,18.581864163619226,28.0,84.43034676791501,Queens,2020-01-01
2.8,5.6,24.1,8.0,25.0,79.03569441463014,Raleigh,2020-01-01
0.1,1.4,10.890936555891237,18.581864163619226,28.68013468013468,86.2027894712985,Richmond,2020-01-01
3.1887431803630926,2.8,7.3,37.28729281767956,61.0,154.293243214703,Sacramento,2020-01-01
2.8,11.2,12.8,10.0,38.0,106.68375822411599,Saint Paul,2020-01-01
3.1887431803630926,7.547803469602588,14.218316831683161,18.581864163619226,10.0,45.427690173585916,Salem,2020-01-01
1.8,17.6,18.4,18.581864163619226,32.0,92.5284881667078,Salt Lake City,2020-01-01
3.1887431803630926,4.569629629629629,20.0,18.581864163619226,55.0,142.97752116616925,San Antonio,2020-01-01
4.239080459770116,9.741954022988502,14.5,18.581864163619226,66.0,166.51985291785422,San Diego,2020-01-01
4.7,7.5,17.6,18.581864163619226,34.0,97.3553779028199,San Francisco,2020-01-01
5.8,8.4,16.8,15.153191489361703,34.0,97.63164954091417,San Jose,2020-01-01
2.4,4.7,28.9,18.581864163619226,13.0,52.022539340190974,Seattle,2020-01-01
3.1887431803630926,7.547803469602588,22.20698529411766,18.581864163619226,15.0,56.2021797350169,Springfield,2020-01-01
2.3,4.7,18.4,18.581864163619226,23.0,73.66169112683804,Staten Island,2020-01-01
1.4894915254237284,7.547803469602588,11.0,18.581864163619226,37.0,103.81913171450753,Tallahassee,2020-01-01
2.2,9.4,16.8,18.581864163619226,31.0,90.72630012270406,The Bronx,2020-01-01
3.0,10.4,11.4,12.0,38.0,106.4554110874277,Tucson,2020-01-01
1.7,4.7,26.4,18.581864163619226,17.0,60.64393541775155,Washington D.C.,2020-01-01
2.0,7.5,26.4,10.0,18.0,63.862658076368575,Albuquerque,2020-01-02
3.0,10.2,15.2,16.0,48.0,128.08840250302057,Atlanta,2020-01-02
3.1887431803630926,3.2227848101265826,6.4,18.581864163619226,34.0,97.88964372777366,Austin,2020-01-02
3.1887431803630926,30.6,17.6,22.0,42.0,113.46396477627093,Baltimore,2020-01-02
4.5,12.1,13.6,10.0,30.0,89.5822538147977,Boise,2020-01-02
2.6,8.4,20.0,18.581864163619226,21.0,69.45724141597555,Boston,2020-01-02
4.3,31.6,18.4,18.581864163619226,51.0,133.20291603711212,Brooklyn,2020-01-02
1.2,7.547803469602588,15.2,11.945054945054945,34.0,98.26921077958139,Charlotte,2020-01-02
3.3,10.2,20.0,9.0,25.0,78.92363602005014,Chicago,2020-01-02
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.29123499915033,Columbia,2020-01-02
1.2,8.4,26.940890688259138,18.581864163619226,17.0,60.763299241054256,Columbus,2020-01-02
2.366165413533835,4.453333333333331,15.2,18.094488188976378,36.0,102.14063595595985,Dallas,2020-01-02
1.9,9.2,11.8,14.0,13.0,52.49672944760687,Denver,2020-01-02
4.066556291390727,9.097029702970302,20.8,20.0,36.0,101.7032947525505,Detroit,2020-01-02
2.585185185185187,1.9,25.6,9.0,13.0,53.33126825239219,El Paso,2020-01-02
3.1887431803630926,4.881203007518799,13.6,18.581864163619226,25.0,78.2342750792676,Fort Worth,2020-01-02
5.9,13.0,6.4,40.0,88.0,212.13584734737833,Fresno,2020-01-02
3.9,8.7,7.0,14.0,35.0,100.11518014485318,Hartford,2020-01-02
3.4,7.547803469602588,24.1,6.0,13.0,53.303905745983,Honolulu,2020-01-02
2.4546875000000026,7.833333333333331,8.8,18.581864163619226,25.0,78.05944929410873,Houston,2020-01-02
2.0,7.5,22.4,12.0,21.0,70.03677703708036,Indianapolis,2020-01-02
1.6,2.8,20.0,19.08252427184466,14.0,54.4397409761159,Jackson,2020-01-02
3.9,5.5,11.8,13.0,28.0,85.18744921915754,Jacksonville,2020-01-02
0.1,7.6,13.5,11.0,17.0,61.45417669050926,Las Vegas,2020-01-02
3.1887431803630926,7.547803469602588,11.2,18.581864163619226,31.0,91.02853045719041,Little Rock,2020-01-02
7.2,24.1,11.2,35.0,61.0,153.5375926190851,Los Angeles,2020-01-02
3.1887431803630926,7.547803469602588,26.281081081081112,9.0,26.0,81.1045682584313,Madison,2020-01-02
3.5,25.1,6.4,18.581864163619226,45.0,120.41726918704319,Manhattan,2020-01-02
3.1887431803630926,7.547803469602588,17.6,18.581864163619226,22.0,71.51704790501958,Memphis,2020-01-02
2.1,7.547803469602588,14.7,14.0,25.0,78.44630112811012,Miami,2020-01-02
3.3,10.2,18.9,9.0,22.0,72.28700430898937,Milwaukee,2020-01-02
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,21.0,69.34053722383351,Nashville,2020-01-02
6.3,15.8,7.3,18.581864163619226,34.0,97.04794104634334,Oakland,2020-01-02
4.5,5.6,20.0,10.0,28.0,85.39472300883676,Oklahoma City,2020-01-02
2.2,7.547803469602588,12.8,6.0,21.0,70.52350603004993,Omaha,2020-01-02
3.4,14.9,10.4,18.581864163619226,52.0,136.03961853039175,Philadelphia,2020-01-02
6.7,13.9,6.4,23.0,58.0,148.64906126279425,Phoenix,2020-01-02
1.0,8.7,1.6,18.581864163619226,17.0,60.58419840516808,Portland,2020-01-02
3.2,13.9,23.3,18.581864163619226,25.0,77.61791196334548,Providence,2020-01-02
3.5,27.8,9.6,18.581864163619226,47.0,124.52883537652178,Queens,2020-01-02
4.4,14.9,17.6,12.0,38.0,106.3288475606081,Raleigh,2020-01-02
0.1,1.4,10.890936555891237,18.581864163619226,28.68013468013468,86.21299589875139,Richmond,2020-01-02
3.1887431803630926,3.8,8.0,37.28729281767956,55.0,141.26348227685605,Sacramento,2020-01-02
3.0,8.4,17.6,8.0,30.0,89.70936425359855,Saint Paul,2020-01-02
3.1887431803630926,7.547803469602588,14.218316831683161,18.581864163619226,15.0,56.26153758186115,Salem,2020-01-02
1.4,12.1,18.4,18.581864163619226,9.0,43.03215344250657,Salt Lake City,2020-01-02
3.1887431803630926,4.569629629629629,9.6,18.581864163619226,45.0,121.34521908993838,San Antonio,2020-01-02
4.239080459770116,9.741954022988502,9.6,18.581864163619226,36.0,101.59046249345033,San Diego,2020-01-02
4.9,11.2,11.2,18.581864163619226,25.0,77.69615134433968,San Francisco,2020-01-02
4.6,11.2,13.6,5.0,25.0,78.99217710963399,San Jose,2020-01-02
2.4,10.2,21.6,18.581864163619226,17.0,60.41298621429803,Seattle,2020-01-02
3.1887431803630926,7.547803469602588,22.20698529411766,18.581864163619226,26.0,80.02439632027915,Springfield,2020-01-02
4.5,27.8,1.6,18.581864163619226,46.0,122.28284637571062,Staten Island,2020-01-02
1.4894915254237284,7.547803469602588,15.5,18.581864163619226,35.0,99.49781631109067,Tallahassee,2020-01-02
4.3,31.6,8.0,18.581864163619226,52.0,135.06052240205088,The Bronx,2020-01-02
3.1,12.6,15.2,18.0,25.0,77.63371592789281,Tucson,2020-01-02
2.0,14.7,5.6,18.581864163619226,35.0,99.11588899698484,Washington D.C.,2020-01-02
1.9,5.6,25.6,10.0,13.0,53.14706292348876,Albuquerque,2020-01-03
4.0,15.0,2.4,13.0,37.0,104.33380143747559,Atlanta,2020-01-03
3.1887431803630926,3.2227848101265826,19.2,18.581864163619226,14.0,54.59941120675387,Austin,2020-01-03
3.1887431803630926,21.3,2.4,19.0,34.0,96.92811518101973,Baltimore,2020-01-03
5.6,13.0,8.8,21.0,30.0,88.49230839397478,Boise,2020-01-03
4.3,16.7,8.8,18.581864163619226,38.0,105.84658578015137,Boston,2020-01-03
6.0,30.8,3.2,18.581864163619226,60.0,152.74289054798908,Brooklyn,2020-01-03
0.3,7.547803469602588,8.8,11.945054945054945,37.0,104.77695425722732,Charlotte,2020-01-03
3.5,10.2,19.2,11.0,45.0,122.0367361462969,Chicago,2020-01-03
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.30144142660322,Columbia,2020-01-03
1.2,12.1,26.940890688259138,18.581864163619226,16.0,58.41905295021138,Columbus,2020-01-03
2.366165413533835,4.453333333333331,13.6,18.094488188976378,25.0,78.33956660375122,Dallas,2020-01-03
2.8,9.2,11.0,15.0,21.0,69.72874108301312,Denver,2020-01-03
4.066556291390727,9.097029702970302,11.2,14.0,44.0,119.6115686261769,Detroit,2020-01-03
2.585185185185187,6.5,18.4,9.0,21.0,70.42673122060899,El Paso,2020-01-03
3.1887431803630926,4.881203007518799,15.2,18.581864163619226,25.0,78.24374712857264,Fort Worth,2020-01-03
6.6,14.9,5.6,35.0,77.0,188.71652496858326,Fresno,2020-01-03
5.7,11.9,2.5,19.0,50.0,131.95359597526112,Hartford,2020-01-03
3.4,7.547803469602588,28.1,10.0,17.0,61.5872986074105,Honolulu,2020-01-03
2.4546875000000026,7.833333333333331,8.0,18.581864163619226,33.0,95.38784847995146,Houston,2020-01-03
2.8,9.3,10.4,19.0,53.0,138.55931810878326,Indianapolis,2020-01-03
1.6,3.1,23.3,19.08252427184466,15.0,56.59777787544135,Jackson,2020-01-03
4.3,4.2,11.0,16.0,40.0,110.95331893108266,Jacksonville,2020-01-03
0.1,15.0,5.3,19.0,34.0,97.12129628587638,Las Vegas,2020-01-03
3.1887431803630926,7.547803469602588,13.6,18.581864163619226,28.0,84.54345072892806,Little Rock,2020-01-03
7.4,31.5,4.8,30.0,63.0,157.98051470292478,Los Angeles,2020-01-03
3.1887431803630926,7.547803469602588,26.281081081081112,17.0,40.0,110.65318862155993,Madison,2020-01-03
5.6,23.2,0.8,18.581864163619226,60.0,152.99742677185475,Manhattan,2020-01-03
3.1887431803630926,7.547803469602588,16.8,18.581864163619226,18.0,62.86870873688849,Memphis,2020-01-03
1.3,7.547803469602588,9.4,16.0,25.0,78.26736382417266,Miami,2020-01-03
3.5,9.9,21.2,11.0,33.0,95.93151088145623,Milwaukee,2020-01-03
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,17.0,60.69183086662838,Nashville,2020-01-03
7.4,18.6,4.0,18.581864163619226,61.0,155.36324095110115,Oakland,2020-01-03
4.5,2.8,16.0,10.0,19.0,66.06778693022432,Oklahoma City,2020-01-03
2.6,7.547803469602588,19.2,9.0,38.0,107.04305205389653,Omaha,2020-01-03
3.4,14.9,6.4,18.581864163619226,50.0,131.72220451088526,Philadelphia,2020-01-03
6.7,21.3,7.3,22.0,52.0,135.38700898261766,Phoenix,2020-01-03
1.2,8.7,2.4,18.581864163619226,16.0,58.42921723646964,Portland,2020-01-03
4.6,22.3,15.2,18.581864163619226,42.0,114.00084409644182,Providence,2020-01-03
5.2,27.7,3.2,18.581864163619226,58.0,148.3583333714031,Queens,2020-01-03
4.0,10.2,8.0,12.0,38.0,106.58464609877876,Raleigh,2020-01-03
0.1,1.4,10.890936555891237,18.581864163619226,28.68013468013468,86.22320232620427,Richmond,2020-01-03
3.1887431803630926,2.8,8.8,37.28729281767956,65.0,162.97188037475325,Sacramento,2020-01-03
3.0,8.4,21.6,7.0,38.0,107.13153290632613,Saint Paul,2020-01-03
3.1887431803630926,7.547803469602588,14.218316831683161,18.581864163619226,14.0,54.10701581314959,Salem,2020-01-03
3.0,25.1,12.1,18.581864163619226,21.0,68.35465247823379,Salt Lake City,2020-01-03
3.1887431803630926,4.569629629629629,16.8,18.581864163619226,25.0,78.05755689243608,San Antonio,2020-01-03
4.239080459770116,9.741954022988502,6.4,18.581864163619226,56.0,144.89670160048865,San Diego,2020-01-03
6.3,14.9,6.4,18.581864163619226,55.0,142.46003679264913,San Francisco,2020-01-03
7.8,17.6,7.3,10.0,38.0,106.33723117354452,San Jose,2020-01-03
2.8,13.9,13.6,18.581864163619226,16.0,58.07222739236863,Seattle,2020-01-03
3.1887431803630926,7.547803469602588,22.20698529411766,18.581864163619226,43.0,116.83498208252843,Springfield,2020-01-03
4.5,22.3,2.4,18.581864163619226,53.0,137.72780592554432,Staten Island,2020-01-03
1.4894915254237284,7.547803469602588,9.8,18.581864163619226,42.0,114.66373633384671,Tallahassee,2020-01-03
6.0,30.8,1.6,18.581864163619226,64.0,161.09064242160798,The Bronx,2020-01-03
3.1,14.0,8.8,23.0,30.0,87.91885018509493,Tucson,2020-01-03
2.7,9.3,12.1,18.581864163619226,21.0,69.09348977722993,Washington D.C.,2020-01-03
1.9,13.9,22.4,11.0,20.0,67.79026462671152,Albuquerque,2020-01-04
1.7,2.8,20.8,9.0,18.0,64.21625577396946,Atlanta,2020-01-04
3.1887431803630926,3.2227848101265826,23.3,18.581864163619226,10.0,45.94882300554502,Austin,2020-01-04
3.1887431803630926,13.9,11.2,10.0,26.0,80.85965941556185,Baltimore,2020-01-04
3.4,2.8,21.3,9.0,17.0,62.03102083629983,Boise,2020-01-04
4.0,13.9,7.3,18.581864163619226,42.0,114.66010710219041,Boston,2020-01-04
6.8,23.0,1.6,18.581864163619226,51.0,133.67086854786987,Brooklyn,2020-01-04
0.8613281250000001,7.547803469602588,25.6,11.945054945054945,13.0,52.825714203285656,Charlotte,2020-01-04
2.8,6.5,23.3,9.0,36.0,102.94449942724896,Chicago,2020-01-04
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.3116478540561,Columbia,2020-01-04
2.4252840909090847,2.8,26.940890688259138,18.581864163619226,35.0,100.03540533218859,Columbus,2020-01-04
2.366165413533835,4.453333333333331,14.5,18.094488188976378,25.0,78.34935994349587,Dallas,2020-01-04
1.9,9.2,10.6,13.0,13.0,52.613665687452,Denver,2020-01-04
4.066556291390727,9.097029702970302,16.8,9.0,26.0,81.1339602057933,Detroit,2020-01-04
2.585185185185187,6.5,16.0,10.0,21.0,70.34206661395535,El Paso,2020-01-04
3.1887431803630926,4.881203007518799,13.6,18.581864163619226,17.0,60.93686236485746,Fort Worth,2020-01-04
3.3,11.2,11.2,24.0,55.0,142.3470853737066,Fresno,2020-01-04
