co,no2,o3,pm10,pm25,predicted aqi,City,Date,county_name,cases
4.239080459770116,9.741954022988502,9.6,18.581864163619226,36.0,101.59046249345033,San Diego,2020-01-02,San Diego,
4.9,11.2,11.2,18.581864163619226,25.0,77.69615134433968,San Francisco,2020-01-02,San Francisco,
4.6,11.2,13.6,5.0,25.0,78.99217710963399,San Jose,2020-01-02,Santa Clara,
1.4894915254237284,7.547803469602588,15.5,18.581864163619226,35.0,99.49781631109067,Tallahassee,2020-01-02,Leon,
4.0,15.0,2.4,13.0,37.0,104.33380143747559,Atlanta,2020-01-03,Fulton,
3.1887431803630926,3.2227848101265826,19.2,18.581864163619226,14.0,54.59941120675387,Austin,2020-01-03,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.30144142660322,Columbia,2020-01-03,Richland,
4.066556291390727,9.097029702970302,11.2,14.0,44.0,119.6115686261769,Detroit,2020-01-03,Wayne,
6.6,14.9,5.6,35.0,77.0,188.71652496858326,Fresno,2020-01-03,Fresno,
2.4546875000000026,7.833333333333331,8.0,18.581864163619226,33.0,95.38784847995146,Houston,2020-01-03,Harris,
2.8,9.3,10.4,19.0,53.0,138.55931810878326,Indianapolis,2020-01-03,Marion,
1.6,3.1,23.3,19.08252427184466,15.0,56.59777787544135,Jackson,2020-01-03,Hinds,
4.3,4.2,11.0,16.0,40.0,110.95331893108266,Jacksonville,2020-01-03,Duval,
3.1887431803630926,7.547803469602588,13.6,18.581864163619226,28.0,84.54345072892806,Little Rock,2020-01-03,Pulaski,
7.4,31.5,4.8,30.0,63.0,157.98051470292478,Los Angeles,2020-01-03,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,17.0,60.69183086662838,Nashville,2020-01-03,Davidson,
7.4,18.6,4.0,18.581864163619226,61.0,155.36324095110115,Oakland,2020-01-03,Alameda,
4.5,2.8,16.0,10.0,19.0,66.06778693022432,Oklahoma City,2020-01-03,Oklahoma,
3.1887431803630926,2.8,8.8,37.28729281767956,65.0,162.97188037475325,Sacramento,2020-01-03,Sacramento,
3.1887431803630926,4.569629629629629,16.8,18.581864163619226,25.0,78.05755689243608,San Antonio,2020-01-03,Bexar,
4.239080459770116,9.741954022988502,6.4,18.581864163619226,56.0,144.89670160048865,San Diego,2020-01-03,San Diego,
6.3,14.9,6.4,18.581864163619226,55.0,142.46003679264913,San Francisco,2020-01-03,San Francisco,
7.8,17.6,7.3,10.0,38.0,106.33723117354452,San Jose,2020-01-03,Santa Clara,
1.4894915254237284,7.547803469602588,9.8,18.581864163619226,42.0,114.66373633384671,Tallahassee,2020-01-03,Leon,
1.7,2.8,20.8,9.0,18.0,64.21625577396946,Atlanta,2020-01-04,Fulton,
3.1887431803630926,3.2227848101265826,23.3,18.581864163619226,10.0,45.94882300554502,Austin,2020-01-04,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.3116478540561,Columbia,2020-01-04,Richland,
4.066556291390727,9.097029702970302,16.8,9.0,26.0,81.1339602057933,Detroit,2020-01-04,Wayne,
3.3,11.2,11.2,24.0,55.0,142.3470853737066,Fresno,2020-01-04,Fresno,
2.4546875000000026,7.833333333333331,15.2,18.581864163619226,21.0,69.41801185176519,Houston,2020-01-04,Harris,
1.9,6.5,16.8,14.0,35.0,100.22533276247941,Indianapolis,2020-01-04,Marion,
1.3,1.3,19.2,19.08252427184466,25.0,78.34958484108449,Jackson,2020-01-04,Hinds,
4.5,2.3,9.0,11.0,28.0,85.56490187893473,Jacksonville,2020-01-04,Duval,
3.1887431803630926,7.547803469602588,24.1,18.581864163619226,20.0,67.23101223046967,Little Rock,2020-01-04,Pulaski,
8.5,29.7,10.4,34.0,68.0,168.51969263851993,Los Angeles,2020-01-04,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,28.0,84.51404745189063,Nashville,2020-01-04,Davidson,
5.2,13.9,14.5,18.581864163619226,30.0,88.50406968090613,Oakland,2020-01-04,Alameda,
4.5,13.0,20.8,10.0,17.0,61.2233094725965,Oklahoma City,2020-01-04,Oklahoma,
3.1887431803630926,3.8,9.6,37.28729281767956,34.0,95.82386863415968,Sacramento,2020-01-04,Sacramento,
3.1887431803630926,4.569629629629629,13.6,18.581864163619226,17.0,60.751406506868875,San Antonio,2020-01-04,Bexar,
4.239080459770116,9.741954022988502,9.6,18.581864163619226,61.0,155.7290802524683,San Diego,2020-01-04,San Diego,
3.4,7.5,21.6,18.581864163619226,25.0,77.90220684526253,San Francisco,2020-01-04,San Francisco,
4.6,13.9,15.2,6.0,30.0,89.60107634162796,San Jose,2020-01-04,Santa Clara,
1.4894915254237284,7.547803469602588,13.9,18.581864163619226,18.0,62.71858420934802,Tallahassee,2020-01-04,Leon,
1.8,5.7,16.0,8.0,26.0,81.49371439722131,Atlanta,2020-01-05,Fulton,
3.1887431803630926,3.2227848101265826,28.1,18.581864163619226,15.0,56.78046727937681,Austin,2020-01-05,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.3218542815091,Columbia,2020-01-05,Richland,
4.066556291390727,9.097029702970302,24.8,6.0,19.0,66.27531517334091,Detroit,2020-01-05,Wayne,
2.5,6.5,9.6,11.0,39.0,109.21138912160109,Fresno,2020-01-05,Fresno,
2.4546875000000026,7.833333333333331,21.6,18.581864163619226,28.0,84.57837813977801,Houston,2020-01-05,Harris,
2.0,6.5,22.4,10.0,19.0,65.98116202764015,Indianapolis,2020-01-05,Marion,
1.7,7.8,20.8,19.08252427184466,26.0,80.19030082855147,Jackson,2020-01-05,Hinds,
3.5,3.7,12.2,6.0,19.0,66.49962218879568,Jacksonville,2020-01-05,Duval,
3.1887431803630926,7.547803469602588,10.4,18.581864163619226,40.0,110.54207069410359,Little Rock,2020-01-05,Pulaski,
8.0,26.0,11.2,25.0,61.0,154.43014296511683,Los Angeles,2020-01-05,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,23.0,73.70061289852117,Nashville,2020-01-05,Davidson,
4.3,9.3,19.2,18.581864163619226,21.0,69.26585378639493,Oakland,2020-01-05,Alameda,
4.5,5.6,24.1,11.0,17.0,61.51547768805392,Oklahoma City,2020-01-05,Oklahoma,
3.1887431803630926,3.8,11.2,37.28729281767956,17.0,59.03296134866855,Sacramento,2020-01-05,Sacramento,
3.1887431803630926,4.569629629629629,20.0,18.581864163619226,25.0,78.07650099104626,San Antonio,2020-01-05,Bexar,
4.239080459770116,9.741954022988502,12.1,18.581864163619226,64.0,162.23232380255865,San Diego,2020-01-05,San Diego,
3.3,4.7,23.3,18.581864163619226,21.0,69.39634163077733,San Francisco,2020-01-05,San Francisco,
4.9,13.0,20.8,5.0,25.0,78.92705495778603,San Jose,2020-01-05,Santa Clara,
1.4894915254237284,7.547803469602588,11.4,18.581864163619226,20.0,67.05939449498601,Tallahassee,2020-01-05,Leon,
6.6,15.8,21.6,12.0,30.0,89.25626315007048,Atlanta,2020-01-06,Fulton,
3.1887431803630926,3.2227848101265826,25.6,18.581864163619226,25.0,78.4391031343306,Austin,2020-01-06,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.33206070896199,Columbia,2020-01-06,Richland,
4.066556291390727,9.097029702970302,23.3,15.0,23.0,74.08136945300976,Detroit,2020-01-06,Wayne,
2.9,8.4,10.4,18.0,52.0,136.5932761730345,Fresno,2020-01-06,Fresno,
2.4546875000000026,7.833333333333331,14.5,18.581864163619226,29.0,86.7565715664266,Houston,2020-01-06,Harris,
2.6,10.2,17.6,17.0,20.0,67.29649042153221,Indianapolis,2020-01-06,Marion,
1.8,13.3,26.4,19.08252427184466,25.0,77.75113969256267,Jackson,2020-01-06,Hinds,
4.7,7.4,9.0,11.0,28.0,85.32371034377366,Jacksonville,2020-01-06,Duval,
3.1887431803630926,7.547803469602588,15.2,18.581864163619226,27.0,82.40860743697453,Little Rock,2020-01-06,Pulaski,
6.2,33.4,2.4,23.0,46.0,121.78679158652585,Los Angeles,2020-01-06,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,26.0,80.20500391446751,Nashville,2020-01-06,Davidson,
5.8,16.7,7.3,18.581864163619226,25.0,77.56029430987087,Oakland,2020-01-06,Alameda,
4.5,13.0,19.2,17.0,20.0,67.06683308484492,Oklahoma City,2020-01-06,Oklahoma,
3.1887431803630926,2.8,12.1,37.28729281767956,25.0,76.41185715560243,Sacramento,2020-01-06,Sacramento,
3.1887431803630926,4.569629629629629,20.0,18.581864163619226,25.0,78.08670741849915,San Antonio,2020-01-06,Bexar,
4.7,14.9,10.4,18.581864163619226,21.0,68.88879914734889,San Francisco,2020-01-06,San Francisco,
6.4,17.6,13.6,5.0,34.0,98.18655454032057,San Jose,2020-01-06,Santa Clara,
1.4894915254237284,7.547803469602588,10.6,18.581864163619226,31.0,90.88197826932219,Tallahassee,2020-01-06,Leon,
2.2,5.8,24.1,9.0,16.0,59.76184278816709,Atlanta,2020-01-07,Fulton,
3.1887431803630926,3.2227848101265826,27.2,18.581864163619226,18.0,63.29547781048427,Austin,2020-01-07,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.34226713641488,Columbia,2020-01-07,Richland,
4.066556291390727,9.097029702970302,12.8,19.0,31.0,91.03033040106027,Detroit,2020-01-07,Wayne,
3.8,12.1,4.8,21.0,63.0,159.94000580658974,Fresno,2020-01-07,Fresno,
2.4546875000000026,7.833333333333331,21.6,18.581864163619226,24.0,75.93987821002588,Houston,2020-01-07,Harris,
4.0,12.1,16.0,19.0,30.0,88.66469640377147,Indianapolis,2020-01-07,Marion,
1.6,1.5,23.3,19.08252427184466,22.0,71.87374399500186,Jackson,2020-01-07,Hinds,
4.0,8.7,13.5,14.0,28.0,84.97759629966049,Jacksonville,2020-01-07,Duval,
3.1887431803630926,7.547803469602588,19.2,18.581864163619226,28.0,84.58170611522212,Little Rock,2020-01-07,Pulaski,
4.5,32.5,5.6,23.0,25.0,76.38317013907454,Los Angeles,2020-01-07,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,21.0,69.39156936109805,Nashville,2020-01-07,Davidson,
5.4,16.7,16.0,18.581864163619226,38.0,105.70815852810904,Oakland,2020-01-07,Alameda,
5.6,14.9,11.2,29.0,20.0,65.83110692111609,Oklahoma City,2020-01-07,Oklahoma,
3.1887431803630926,5.6,7.3,37.28729281767956,50.0,130.3988963075658,Sacramento,2020-01-07,Sacramento,
3.1887431803630926,4.569629629629629,28.1,18.581864163619226,13.0,52.11645770260475,San Antonio,2020-01-07,Bexar,
4.5,12.1,13.6,18.581864163619226,34.0,97.18267089360268,San Francisco,2020-01-07,San Francisco,
5.0,17.6,16.0,14.0,34.0,97.33255146498641,San Jose,2020-01-07,Santa Clara,
1.4894915254237284,7.547803469602588,13.5,18.581864163619226,31.0,90.89085363638208,Tallahassee,2020-01-07,Leon,
2.8,24.1,19.2,10.0,20.0,67.39859456820648,Atlanta,2020-01-08,Fulton,
3.1887431803630926,3.2227848101265826,28.9,18.581864163619226,21.0,69.79908854964856,Austin,2020-01-08,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.35247356386776,Columbia,2020-01-08,Richland,
4.066556291390727,9.097029702970302,22.4,9.0,27.0,83.33694378825203,Detroit,2020-01-08,Wayne,
3.0,9.3,7.3,18.0,57.0,147.3925575528816,Fresno,2020-01-08,Fresno,
2.4546875000000026,7.833333333333331,28.9,18.581864163619226,25.0,78.11146223334367,Houston,2020-01-08,Harris,
1.7,6.5,19.2,11.0,20.0,68.08214397749987,Indianapolis,2020-01-08,Marion,
2.7,3.0,21.6,19.08252427184466,29.0,86.96040556555727,Jackson,2020-01-08,Hinds,
3.8,4.6,12.2,17.0,32.0,93.56972188222494,Jacksonville,2020-01-08,Duval,
3.1887431803630926,7.547803469602588,15.2,18.581864163619226,36.0,101.91157405736067,Little Rock,2020-01-08,Pulaski,
5.6,26.9,15.2,29.0,50.0,130.21798306185178,Los Angeles,2020-01-08,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,25.0,78.06068857320884,Nashville,2020-01-08,Davidson,
3.9,11.2,20.8,18.581864163619226,17.0,60.53958422181415,Oakland,2020-01-08,Alameda,
4.5,10.2,22.4,27.0,31.0,90.08163664202573,Oklahoma City,2020-01-08,Oklahoma,
3.1887431803630926,2.8,9.6,37.28729281767956,38.0,104.57488402650267,Sacramento,2020-01-08,Sacramento,
3.1887431803630926,4.569629629629629,32.8,18.581864163619226,27.0,82.43070164055109,San Antonio,2020-01-08,Bexar,
4.0,8.4,23.3,18.581864163619226,21.0,69.23691365280945,San Francisco,2020-01-08,San Francisco,
3.6,10.2,24.1,9.0,17.0,61.39861829556446,San Jose,2020-01-08,Santa Clara,
1.4894915254237284,7.547803469602588,11.4,18.581864163619226,38.0,106.0551213083055,Tallahassee,2020-01-08,Leon,
2.6,5.6,29.6,16.0,49.0,130.5540244400678,Atlanta,2020-01-09,Fulton,
3.1887431803630926,3.2227848101265826,25.6,18.581864163619226,21.0,69.81080963203135,Austin,2020-01-09,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.36267999132065,Columbia,2020-01-09,Richland,
4.066556291390727,9.097029702970302,17.6,15.0,29.0,87.10297413450712,Detroit,2020-01-09,Wayne,
3.0,9.3,9.6,13.0,47.0,126.23428935674417,Fresno,2020-01-09,Fresno,
2.4546875000000026,7.833333333333331,25.6,18.581864163619226,33.0,95.44100888504238,Houston,2020-01-09,Harris,
2.3,7.5,17.6,14.0,27.0,82.906710821655,Indianapolis,2020-01-09,Marion,
1.8,11.3,26.4,19.08252427184466,45.0,121.1788766939577,Jackson,2020-01-09,Hinds,
9.1,6.4,15.9,30.0,32.0,92.23584423757757,Jacksonville,2020-01-09,Duval,
3.1887431803630926,7.547803469602588,21.6,18.581864163619226,21.0,69.44792002975475,Little Rock,2020-01-09,Pulaski,
6.5,27.8,13.6,26.0,42.0,113.15245194492763,Los Angeles,2020-01-09,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,32.0,93.22399237381319,Nashville,2020-01-09,Davidson,
3.8,8.4,17.6,18.581864163619226,17.0,60.694880825064615,Oakland,2020-01-09,Alameda,
5.6,4.7,25.6,17.0,29.0,87.00215971242028,Oklahoma City,2020-01-09,Oklahoma,
3.1887431803630926,2.8,13.6,37.28729281767956,42.0,113.24216729324382,Sacramento,2020-01-09,Sacramento,
3.1887431803630926,4.569629629629629,28.1,18.581864163619226,23.0,73.78415251915533,San Antonio,2020-01-09,Bexar,
3.7,5.6,21.6,18.581864163619226,17.0,60.73270120280108,San Francisco,2020-01-09,San Francisco,
3.6,9.3,17.6,6.0,17.0,61.74587514631412,San Jose,2020-01-09,Santa Clara,
1.4894915254237284,7.547803469602588,13.0,18.581864163619226,40.0,110.39404974993954,Tallahassee,2020-01-09,Leon,
2.2,3.8,22.4,15.0,41.0,113.43816543919627,Atlanta,2020-01-10,Fulton,
3.1887431803630926,3.2227848101265826,24.1,18.581864163619226,30.0,89.30425830447825,Austin,2020-01-10,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.37288641877353,Columbia,2020-01-10,Richland,
4.066556291390727,9.097029702970302,13.6,13.0,46.0,124.10734104478286,Detroit,2020-01-10,Wayne,
3.5,12.1,9.6,15.0,51.0,134.5676575248707,Fresno,2020-01-10,Fresno,
2.4546875000000026,7.833333333333331,24.1,18.581864163619226,36.0,101.94608838050237,Houston,2020-01-10,Harris,
2.3,10.2,21.6,13.0,37.0,104.51988824245348,Indianapolis,2020-01-10,Marion,
1.0,2.964331210191083,27.2,19.08252427184466,28.0,84.81613267843295,Jackson,2020-01-10,Hinds,
9.1,3.2,15.5,26.0,37.0,103.61785171889801,Jacksonville,2020-01-10,Duval,
3.1887431803630926,7.547803469602588,20.8,18.581864163619226,31.0,91.10577560792638,Little Rock,2020-01-10,Pulaski,
7.4,26.0,9.6,26.0,53.0,137.06838794262353,Los Angeles,2020-01-10,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,31.0,91.06947060510151,Nashville,2020-01-10,Davidson,
5.3,14.9,10.4,18.581864163619226,25.0,77.69222610547536,Oakland,2020-01-10,Alameda,
4.5,2.8,15.2,14.0,35.0,100.39135984478685,Oklahoma City,2020-01-10,Oklahoma,
3.1887431803630926,3.8,11.2,37.28729281767956,21.0,67.74290627059099,Sacramento,2020-01-10,Sacramento,
3.1887431803630926,4.569629629629629,24.1,18.581864163619226,34.0,97.60820504978722,San Antonio,2020-01-10,Bexar,
5.4,12.1,12.8,18.581864163619226,30.0,88.5543296312693,San Francisco,2020-01-10,San Francisco,
4.5,15.8,12.1,7.0,30.0,89.47038516217549,San Jose,2020-01-10,Santa Clara,
1.4894915254237284,7.547803469602588,12.2,18.581864163619226,35.0,99.58098238564389,Tallahassee,2020-01-10,Leon,
1.5,1.1,20.0,10.0,23.0,75.10299927200526,Atlanta,2020-01-11,Fulton,
3.1887431803630926,3.2227848101265826,17.6,18.581864163619226,19.0,65.50543798534738,Austin,2020-01-11,Travis,
4.066556291390727,9.097029702970302,17.6,5.0,13.0,53.447461864065076,Detroit,2020-01-11,Wayne,
5.0,13.9,12.8,20.0,56.0,144.8271831721894,Fresno,2020-01-11,Fresno,
2.4546875000000026,7.833333333333331,15.2,18.581864163619226,18.0,62.995272255442046,Houston,2020-01-11,Harris,
2.3,5.6,20.0,3.0,16.0,60.26713667210129,Indianapolis,2020-01-11,Marion,
0.8,2.964331210191083,21.6,19.08252427184466,19.0,65.34644787483592,Jackson,2020-01-11,Hinds,
9.1,1.9,12.2,25.0,47.0,125.43948733148954,Jacksonville,2020-01-11,Duval,
3.1887431803630926,7.547803469602588,18.4,18.581864163619226,15.0,56.48143246396921,Little Rock,2020-01-11,Pulaski,
9.0,23.2,13.6,28.0,61.0,154.34547641810798,Los Angeles,2020-01-11,Los Angeles,
3.1887431803630926,7.547803469602588,0.8,18.581864163619226,22.0,71.59712326707404,Nashville,2020-01-11,Davidson,
3.9,8.4,19.2,18.581864163619226,25.0,78.03233876568197,Oakland,2020-01-11,Alameda,
3.4,1.9,20.8,11.0,31.0,92.07465733615629,Oklahoma City,2020-01-11,Oklahoma,
3.1887431803630926,3.8,13.6,37.28729281767956,38.865979381443296,106.42700044992569,Sacramento,2020-01-11,Sacramento,
3.1887431803630926,4.569629629629629,22.4,18.581864163619226,13.0,52.15989963456798,San Antonio,2020-01-11,Bexar,
3.5,6.5,24.8,18.581864163619226,25.0,78.02341387355398,San Francisco,2020-01-11,San Francisco,
4.0,10.2,18.4,8.0,25.0,78.84546754889334,San Jose,2020-01-11,Santa Clara,
1.4894915254237284,7.547803469602588,11.8,18.581864163619226,40.0,110.41501338845615,Tallahassee,2020-01-11,Leon,
2.3,5.7,17.6,10.0,21.0,70.5486083004821,Atlanta,2020-01-12,Fulton,
3.1887431803630926,3.2227848101265826,13.6,18.581864163619226,21.0,69.84693675049903,Austin,2020-01-12,Travis,
3.1887431803630926,7.547803469602588,19.681183010917515,18.581864163619226,37.54545454545455,105.3932992736793,Columbia,2020-01-12,Richland,
4.066556291390727,9.097029702970302,24.1,6.0,25.0,79.33545063293775,Detroit,2020-01-12,Wayne,
5.5,13.0,5.6,25.0,66.0,166.05403193711425,Fresno,2020-01-12,Fresno,
2.4546875000000026,7.833333333333331,8.0,18.581864163619226,31.0,91.15024993469854,Houston,2020-01-12,Harris,
2.3,6.5,20.8,8.0,18.0,64.08042008808127,Indianapolis,2020-01-12,Marion,
1.4,2.964331210191083,12.8,19.08252427184466,25.0,78.34878592635027,Jackson,2020-01-12,Hinds,
9.1,2.3,8.6,21.0,43.0,117.15581297128142,Jacksonville,2020-01-12,Duval,
