Date,Country,City,co,no2,o3,pm10,pm25,so2,aqi
2019-03-06,US,Fresno,1.8,3.8,24.8,5.0,8.0,1.59375,33.0
2019-03-06,US,Hartford,1.8,1.9,16.7,14.0,30.0,1.2542802878751702,89.0
2019-03-06,US,Honolulu,6.7,8.420395101030527,32.8,9.0,13.0,1.5,53.0
2019-03-06,US,Houston,5.7138446682611495,8.420395101030527,28.1,16.576044316846968,26.0,1.2542802878751702,80.0
2019-03-06,US,Indianapolis,2.0,8.4,30.4,10.0,25.0,1.5,78.0
2019-03-06,US,Jackson,2.5,1.3,20.8,16.576044316846968,26.0,1.5115702479338844,80.0
2019-03-06,US,Jacksonville,2.6,4.2,15.5,9.0,26.0,1.1,80.0
2019-03-06,US,Las Vegas,0.1,3.7,13.0,5.0,7.0,0.37630769230769207,29.0
2019-03-06,US,Little Rock,5.7138446682611495,8.420395101030527,28.9,16.576044316846968,26.0,1.2542802878751702,80.0
2019-03-06,US,Los Angeles,2.7,13.9,15.2,9.0,30.0,1.5,89.0
2019-03-06,US,Madison,5.7138446682611495,8.420395101030527,25.243255813953493,8.0,29.0,0.7405660377358472,87.0
2019-03-06,US,Manhattan,2.5,13.9,30.4,16.576044316846968,31.0,1.2542802878751702,91.0
2019-03-06,US,Memphis,5.7138446682611495,8.420395101030527,31.2,16.576044316846968,25.0,1.2542802878751702,78.0
2019-03-06,US,Miami,1.6,0.6666666666666666,16.7,17.526315789473685,25.0,0.6,78.0
2019-03-06,US,Milwaukee,3.4,15.8,33.6,26.0,38.0,1.5,107.0
2019-03-06,US,Nashville,5.7138446682611495,8.420395101030527,30.4,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-06,US,Oakland,3.4,4.7,28.1,15.6,17.0,1.5821538461538456,61.0
2019-03-06,US,Oklahoma City,2.3,13.9,32.0,23.0,42.0,1.5,117.0
2019-03-06,US,Omaha,2.5,8.420395101030527,24.1,21.0,53.0,1.5,144.0
2019-03-06,US,Philadelphia,1.2,6.5,27.2,16.576044316846968,51.0,1.5,139.0
2019-03-06,US,Phoenix,4.1,15.8,21.6,17.0,21.0,0.1,70.0
2019-03-06,US,Portland,3.4,10.2,16.8,16.576044316846968,27.0,0.2,82.0
2019-03-06,US,Providence,3.8,8.4,35.2,16.576044316846968,30.0,1.5,89.0
2019-03-06,US,Queens,2.1,12.0,500.0,16.576044316846968,35.0,1.2542802878751702,99.0
2019-03-06,US,Raleigh,2.2,5.6,32.0,9.0,25.0,1.5,78.0
2019-03-06,US,Richmond,0.1,2.2,15.9,16.576044316846968,27.0,0.2,82.0
2019-03-06,US,Sacramento,5.7138446682611495,1.9,0.1,4.0,9.0,1.2542802878751702,38.0
2019-03-06,US,Saint Paul,2.8,9.3,28.1,14.0,46.0,1.5,127.0
2019-03-06,US,Salem,5.7138446682611495,8.420395101030527,13.785207100591691,16.576044316846968,31.0,1.2542802878751702,91.0
2019-03-06,US,Salt Lake City,2.9,6.5,29.6,16.576044316846968,7.0,1.2542802878751702,29.0
2019-03-06,US,San Antonio,5.7138446682611495,8.420395101030527,32.8,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-06,US,San Diego,2.4,3.8,24.1,16.576044316846968,23.0,1.5,74.0
2019-03-06,US,San Francisco,3.3,3.8,30.4,15.6,13.0,1.5,53.0
2019-03-06,US,San Jose,2.9,5.6,27.2,6.0,17.0,1.525766871165644,61.0
2019-03-06,US,Seattle,2.9,14.9,22.4,16.576044316846968,30.0,1.5,89.0
2019-03-06,US,Springfield,5.7138446682611495,8.420395101030527,35.2,16.576044316846968,26.0,1.2542802878751702,80.0
2019-03-06,US,Staten Island,2.6,11.2,30.4,16.576044316846968,37.0,1.5555555555555554,105.0
2019-03-06,US,Tallahassee,9.1,8.420395101030527,15.1,16.576044316846968,23.0,0.600000000000001,74.0
2019-03-06,US,The Bronx,2.5,13.8,31.2,16.576044316846968,2.0,1.2542802878751702,15.0
2019-03-06,US,Tucson,2.6,9.8,24.8,27.0,21.0,0.3,70.0
2019-03-06,US,Washington D.C.,1.8,3.1,26.4,16.576044316846968,32.0,0.7,93.0
2019-03-07,US,Albuquerque,1.6,5.6,26.4,23.0,21.0,1.5618243243243242,70.0
2019-03-07,US,Atlanta,3.7,14.9,25.6,20.0,52.0,1.5,142.0
2019-03-07,US,Austin,5.7138446682611495,8.420395101030527,25.6,16.576044316846968,23.0,1.2542802878751702,74.0
2019-03-07,US,Baltimore,5.7138446682611495,13.9,22.4,15.0,42.0,1.5,117.0
2019-03-07,US,Boise,2.5,10.080740740740742,25.2,6.0,13.0,1.5,53.0
2019-03-07,US,Boston,2.6,6.5,28.1,16.576044316846968,30.0,1.5,89.0
2019-03-07,US,Brooklyn,0.1,9.6,500.0,16.576044316846968,38.0,1.2542802878751702,107.0
2019-03-07,US,Charlotte,3.3,8.420395101030527,30.4,16.576044316846968,34.0,2.0773809523809526,97.0
2019-03-07,US,Chicago,3.5,18.6,32.8,22.0,46.0,0.855066079295153,127.0
2019-03-07,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,37.0,1.5,105.0
2019-03-07,US,Columbus,1.2,9.3,31.2,16.576044316846968,40.0,1.54,112.0
2019-03-07,US,Dallas,5.7138446682611495,8.420395101030527,29.6,16.576044316846968,33.0,1.2542802878751702,95.0
2019-03-07,US,Denver,2.8,13.3,7.0,33.0,70.0,0.6,158.0
2019-03-07,US,Detroit,0.20833333333333334,8.420395101030527,24.1,23.0,35.0,2.1793103448275875,99.0
2019-03-07,US,El Paso,5.7138446682611495,3.8,23.3,31.0,30.0,1.2542802878751702,89.0
2019-03-07,US,Fort Worth,5.7138446682611495,8.420395101030527,26.4,16.576044316846968,28.0,1.2542802878751702,84.0
2019-03-07,US,Fresno,1.8,4.7,23.3,5.0,13.0,1.59375,53.0
2019-03-07,US,Hartford,2.4,4.6,15.9,12.0,30.0,1.2542802878751702,89.0
2019-03-07,US,Honolulu,6.7,8.420395101030527,34.4,10.0,13.0,1.5,53.0
2019-03-07,US,Houston,5.7138446682611495,8.420395101030527,21.6,16.576044316846968,27.0,1.2542802878751702,82.0
2019-03-07,US,Indianapolis,2.3,13.9,26.4,17.0,48.0,1.5,132.0
2019-03-07,US,Jackson,1.9,13.3,32.0,16.576044316846968,37.0,1.5,105.0
2019-03-07,US,Jacksonville,5.1,8.7,10.6,20.0,48.0,1.1,132.0
2019-03-07,US,Las Vegas,0.1,3.1,17.1,6.0,8.0,0.1,33.0
2019-03-07,US,Little Rock,5.7138446682611495,8.420395101030527,24.8,16.576044316846968,27.0,1.2542802878751702,82.0
2019-03-07,US,Los Angeles,2.0,19.5,25.6,9.0,22.0,1.5,72.0
2019-03-07,US,Madison,5.7138446682611495,8.420395101030527,25.243255813953493,10.0,49.0,0.7405660377358472,134.0
2019-03-07,US,Manhattan,3.0,17.6,26.4,16.576044316846968,37.0,1.2542802878751702,105.0
2019-03-07,US,Memphis,5.7138446682611495,8.420395101030527,28.1,16.576044316846968,35.0,1.2542802878751702,99.0
2019-03-07,US,Miami,1.3,0.6666666666666666,16.7,17.526315789473685,11.0,0.6,46.0
2019-03-07,US,Milwaukee,3.5,18.6,32.0,22.0,51.0,1.5,139.0
2019-03-07,US,Nashville,5.7138446682611495,8.420395101030527,31.2,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-07,US,Oakland,3.9,5.6,28.9,15.6,17.0,1.5,61.0
2019-03-07,US,Oklahoma City,2.3,7.5,28.9,25.0,40.0,1.5,112.0
2019-03-07,US,Omaha,2.4,8.420395101030527,32.8,16.0,53.0,1.9387500000000006,144.0
2019-03-07,US,Philadelphia,3.4,14.9,22.4,16.576044316846968,58.0,1.5,152.0
2019-03-07,US,Phoenix,4.5,19.5,15.2,17.0,20.0,0.1,68.0
2019-03-07,US,Portland,2.3,10.2,16.0,16.576044316846968,17.0,0.3,61.0
2019-03-07,US,Providence,5.4,10.2,36.1,16.576044316846968,21.0,1.888311688311688,70.0
2019-03-07,US,Queens,2.8,16.8,30.4,16.576044316846968,38.0,1.2542802878751702,107.0
2019-03-07,US,Raleigh,3.5,14.9,25.6,15.0,25.0,1.5,78.0
2019-03-07,US,Richmond,0.1,3.1,14.7,16.576044316846968,27.0,0.3,82.0
2019-03-07,US,Sacramento,5.7138446682611495,1.9,0.1,4.0,9.0,1.2542802878751702,38.0
2019-03-07,US,Saint Paul,3.5,19.5,22.4,16.0,42.0,1.5,117.0
2019-03-07,US,Salem,5.7138446682611495,8.420395101030527,13.785207100591691,16.576044316846968,17.0,1.2542802878751702,61.0
2019-03-07,US,Salt Lake City,3.0,7.5,29.6,16.576044316846968,5.0,1.2542802878751702,21.0
2019-03-07,US,San Antonio,5.7138446682611495,8.420395101030527,24.8,16.576044316846968,38.0,1.2542802878751702,107.0
2019-03-07,US,San Diego,1.9,2.8,29.6,16.576044316846968,15.0,1.5,57.0
2019-03-07,US,San Francisco,3.2,4.7,29.6,15.6,13.0,1.5,53.0
2019-03-07,US,San Jose,3.2,6.5,25.6,5.0,17.0,1.525766871165644,61.0
2019-03-07,US,Seattle,2.9,15.8,18.4,16.576044316846968,20.0,1.5,68.0
2019-03-07,US,Springfield,5.7138446682611495,8.420395101030527,32.0,16.576044316846968,45.0,1.2542802878751702,124.0
2019-03-07,US,Staten Island,3.6,21.3,28.9,16.576044316846968,43.0,1.5,119.0
2019-03-07,US,Tallahassee,9.1,8.420395101030527,17.5,16.576044316846968,53.0,0.600000000000001,144.0
2019-03-07,US,The Bronx,3.0,16.1,27.2,16.576044316846968,4.0,1.2542802878751702,17.0
2019-03-07,US,Tucson,1.9,5.1,29.6,20.0,17.0,0.3,61.0
2019-03-07,US,Washington D.C.,1.6,8.5,17.1,16.576044316846968,28.0,0.8,84.0
2019-03-08,US,Albuquerque,0.8,4.7,32.8,34.0,30.0,1.5,89.0
2019-03-08,US,Atlanta,3.5,7.5,28.1,32.0,78.0,1.5,163.0
2019-03-08,US,Austin,5.7138446682611495,8.420395101030527,18.4,16.576044316846968,22.0,1.2542802878751702,72.0
2019-03-08,US,Baltimore,5.7138446682611495,16.7,25.6,19.0,59.0,1.5,153.0
2019-03-08,US,Boise,2.2,10.080740740740742,24.4,6.0,9.0,1.6,38.0
2019-03-08,US,Boston,2.8,8.4,29.6,16.576044316846968,42.0,1.5,117.0
2019-03-08,US,Brooklyn,0.1,12.36459627329193,500.0,16.576044316846968,41.0,1.2542802878751702,115.0
2019-03-08,US,Charlotte,0.8,8.420395101030527,24.1,16.576044316846968,52.0,1.5,142.0
2019-03-08,US,Chicago,4.9,30.5,17.6,31.0,70.0,2.9,158.0
2019-03-08,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,41.0,1.5,115.0
2019-03-08,US,Columbus,3.4,19.5,28.9,16.576044316846968,53.0,1.5,144.0
2019-03-08,US,Dallas,5.7138446682611495,8.420395101030527,20.8,16.576044316846968,29.0,1.2542802878751702,87.0
2019-03-08,US,Denver,4.6,16.0,10.2,34.0,74.0,1.1,161.0
2019-03-08,US,Detroit,0.20833333333333334,8.420395101030527,27.2,30.0,52.0,2.9,142.0
2019-03-08,US,El Paso,5.7138446682611495,2.8,29.6,29.0,38.0,1.2542802878751702,107.0
2019-03-08,US,Fort Worth,5.7138446682611495,8.420395101030527,23.3,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-08,US,Fresno,1.8,7.5,27.2,6.0,13.0,1.59375,53.0
2019-03-08,US,Hartford,4.7,12.4,10.6,22.0,52.0,1.2542802878751702,142.0
2019-03-08,US,Honolulu,6.7,8.420395101030527,35.2,12.0,17.0,1.5,61.0
2019-03-08,US,Houston,5.7138446682611495,8.420395101030527,18.4,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-08,US,Indianapolis,2.2,12.1,20.8,15.0,62.0,1.5,154.0
2019-03-08,US,Jackson,1.0,6.0,32.8,16.576044316846968,24.0,1.5115702479338844,76.0
2019-03-08,US,Jacksonville,4.3,7.4,15.9,16.0,35.0,0.6,99.0
2019-03-08,US,Las Vegas,0.1,3.3,16.7,10.0,14.0,0.37630769230769207,55.0
2019-03-08,US,Little Rock,5.7138446682611495,8.420395101030527,7.3,16.576044316846968,42.0,1.2542802878751702,117.0
2019-03-08,US,Los Angeles,2.3,13.9,24.8,11.0,18.0,1.5,63.0
2019-03-08,US,Madison,5.7138446682611495,8.420395101030527,25.243255813953493,21.0,66.0,1.5,156.0
2019-03-08,US,Manhattan,3.4,29.7,22.4,16.576044316846968,40.0,1.2542802878751702,112.0
2019-03-08,US,Memphis,5.7138446682611495,8.420395101030527,20.8,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-08,US,Miami,1.2,0.6666666666666666,17.1,17.526315789473685,21.0,0.6,70.0
2019-03-08,US,Milwaukee,4.9,30.5,24.8,31.0,72.0,2.9,160.0
2019-03-08,US,Nashville,5.7138446682611495,8.420395101030527,26.4,16.576044316846968,45.0,1.2542802878751702,124.0
2019-03-08,US,Oakland,3.8,4.7,31.2,15.6,13.0,1.5821538461538456,53.0
2019-03-08,US,Oklahoma City,3.4,6.5,12.8,24.0,66.0,1.5,156.0
2019-03-08,US,Omaha,2.5,8.420395101030527,24.1,24.0,72.0,1.9387500000000006,160.0
2019-03-08,US,Philadelphia,3.4,11.2,26.4,16.576044316846968,60.0,1.5,153.0
2019-03-08,US,Phoenix,2.3,5.6,26.4,17.0,13.0,0.1,53.0
2019-03-08,US,Portland,2.3,13.8,9.6,16.576044316846968,25.0,0.2,78.0
2019-03-08,US,Providence,5.2,26.0,35.2,16.576044316846968,34.0,1.5,97.0
2019-03-08,US,Queens,3.1,29.2,26.4,16.576044316846968,43.0,1.2542802878751702,119.0
2019-03-08,US,Raleigh,3.3,9.3,27.2,15.0,38.0,1.5,107.0
2019-03-08,US,Richmond,0.1,3.5,13.0,16.576044316846968,32.0,0.2,93.0
2019-03-08,US,Sacramento,5.7138446682611495,1.9,0.1,6.0,9.0,1.2542802878751702,38.0
2019-03-08,US,Saint Paul,3.5,15.8,28.9,27.0,59.0,1.5,153.0
2019-03-08,US,Salem,5.7138446682611495,8.420395101030527,13.785207100591691,16.576044316846968,21.0,1.2542802878751702,70.0
2019-03-08,US,Salt Lake City,2.7,10.2,27.2,16.576044316846968,7.0,1.2542802878751702,29.0
2019-03-08,US,San Antonio,5.7138446682611495,8.420395101030527,17.6,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-08,US,San Diego,2.2,3.8,35.2,16.576044316846968,12.0,1.5,50.0
2019-03-08,US,San Francisco,3.2,4.7,32.0,15.6,13.0,1.5,53.0
2019-03-08,US,San Jose,3.0,9.3,27.2,6.0,17.0,1.525766871165644,61.0
2019-03-08,US,Seattle,3.1,19.5,20.8,16.576044316846968,26.0,1.5,80.0
2019-03-08,US,Springfield,5.7138446682611495,8.420395101030527,27.2,16.576044316846968,60.0,1.2542802878751702,153.0
2019-03-08,US,Staten Island,4.5,39.9,16.8,16.576044316846968,53.0,1.5,144.0
2019-03-08,US,Tallahassee,9.1,8.420395101030527,15.9,16.576044316846968,38.0,0.600000000000001,107.0
2019-03-08,US,The Bronx,3.7,31.2,24.1,16.576044316846968,9.0,1.2542802878751702,38.0
2019-03-08,US,Tucson,1.7,4.2,27.2,22.0,17.0,0.3,61.0
2019-03-08,US,Washington D.C.,1.6,12.9,13.9,16.576044316846968,42.0,0.7,117.0
2019-03-09,US,Albuquerque,0.7,4.7,34.4,10.0,9.0,1.5618243243243242,38.0
2019-03-09,US,Atlanta,2.7,3.8,20.8,28.0,68.0,1.5,157.0
2019-03-09,US,Austin,5.7138446682611495,8.420395101030527,17.6,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-09,US,Baltimore,5.7138446682611495,10.2,28.1,19.0,72.0,1.5,160.0
2019-03-09,US,Boise,1.8,10.080740740740742,24.1,8.0,9.0,1.5,38.0
2019-03-09,US,Boston,3.5,10.2,28.1,16.576044316846968,57.0,1.5,152.0
2019-03-09,US,Brooklyn,1.838244514106583,21.5,38.4,16.576044316846968,52.0,1.2542802878751702,142.0
2019-03-09,US,Charlotte,0.4,8.420395101030527,18.4,16.576044316846968,57.0,2.0773809523809526,152.0
2019-03-09,US,Chicago,2.7,9.3,26.4,25.0,68.0,0.855066079295153,157.0
2019-03-09,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,55.0,1.517283950617284,149.0
2019-03-09,US,Columbus,3.4,6.5,27.2,16.576044316846968,53.0,1.54,144.0
2019-03-09,US,Dallas,5.7138446682611495,8.420395101030527,18.4,16.576044316846968,14.0,1.2542802878751702,55.0
2019-03-09,US,Denver,1.9,3.2,17.5,10.0,13.0,0.6,53.0
2019-03-09,US,Detroit,0.20833333333333334,8.420395101030527,37.6,18.0,43.0,1.5,119.0
2019-03-09,US,El Paso,5.7138446682611495,1.9,33.6,17.0,18.0,1.2542802878751702,63.0
2019-03-09,US,Fort Worth,5.7138446682611495,8.420395101030527,26.4,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-09,US,Fresno,2.4,7.5,24.1,10.0,26.0,1.59375,80.0
2019-03-09,US,Hartford,5.6,11.9,8.2,30.0,70.0,1.2542802878751702,158.0
2019-03-09,US,Honolulu,6.7,8.420395101030527,30.4,11.0,17.0,1.5,61.0
2019-03-09,US,Houston,5.7138446682611495,8.420395101030527,19.2,16.576044316846968,53.0,1.2542802878751702,144.0
2019-03-09,US,Indianapolis,2.5,8.4,23.3,9.0,48.0,1.5213197969543144,132.0
2019-03-09,US,Jackson,1.5,4.3,27.2,16.576044316846968,28.0,1.5115702479338844,84.0
2019-03-09,US,Jacksonville,4.5,3.7,15.5,17.0,35.0,0.6,99.0
2019-03-09,US,Las Vegas,0.1,3.7,15.5,11.0,18.0,0.1,63.0
2019-03-09,US,Little Rock,5.7138446682611495,8.420395101030527,15.2,16.576044316846968,21.0,1.2542802878751702,70.0
2019-03-09,US,Los Angeles,2.6,11.2,16.8,12.0,25.0,1.5,78.0
2019-03-09,US,Madison,5.7138446682611495,8.420395101030527,25.243255813953493,18.0,71.0,1.5,159.0
2019-03-09,US,Manhattan,4.5,25.1,20.8,16.576044316846968,56.0,1.2542802878751702,151.0
2019-03-09,US,Memphis,5.7138446682611495,8.420395101030527,24.1,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-09,US,Miami,1.2,0.6666666666666666,15.1,17.526315789473685,19.0,0.6,66.0
2019-03-09,US,Milwaukee,2.7,9.3,33.6,25.0,70.0,1.5,158.0
2019-03-09,US,Nashville,5.7138446682611495,8.420395101030527,24.8,16.576044316846968,30.0,1.2542802878751702,89.0
2019-03-09,US,Oakland,3.8,6.5,27.2,15.6,13.0,1.5,53.0
2019-03-09,US,Oklahoma City,2.3,5.6,32.0,17.0,20.0,1.5,68.0
2019-03-09,US,Omaha,2.5,8.420395101030527,20.0,9.0,42.0,1.9387500000000006,117.0
2019-03-09,US,Philadelphia,3.4,8.4,28.1,16.576044316846968,63.0,1.5,155.0
2019-03-09,US,Phoenix,3.4,13.9,24.1,19.0,22.0,0.1,72.0
2019-03-09,US,Portland,2.3,6.5,18.4,16.576044316846968,22.0,0.2,72.0
2019-03-09,US,Providence,5.4,21.3,40.8,16.576044316846968,55.0,1.5,149.0
2019-03-09,US,Queens,3.7,25.6,23.3,16.576044316846968,52.0,1.2542802878751702,142.0
2019-03-09,US,Raleigh,2.7,4.7,24.8,15.0,38.0,1.5,107.0
2019-03-09,US,Richmond,0.1,2.5,13.0,16.576044316846968,30.0,0.5,89.0
2019-03-09,US,Sacramento,5.7138446682611495,2.8,0.1,6.0,9.0,1.2542802878751702,38.0
2019-03-09,US,Saint Paul,2.8,6.5,32.0,21.0,70.0,1.5,158.0
2019-03-09,US,Salem,5.7138446682611495,8.420395101030527,13.785207100591691,16.576044316846968,22.0,1.2542802878751702,72.0
2019-03-09,US,Salt Lake City,3.5,10.2,27.2,16.576044316846968,17.0,1.2542802878751702,61.0
2019-03-09,US,San Antonio,5.7138446682611495,8.420395101030527,16.8,16.576044316846968,40.0,1.2542802878751702,112.0
2019-03-09,US,San Diego,2.0,1.9,32.0,16.576044316846968,17.0,1.5,61.0
2019-03-09,US,San Francisco,3.5,5.6,29.6,15.6,13.0,1.5,53.0
2019-03-09,US,San Jose,3.6,5.6,26.4,5.0,13.0,1.525766871165644,53.0
2019-03-09,US,Seattle,3.7,14.9,12.8,16.576044316846968,45.0,1.5,124.0
2019-03-09,US,Springfield,5.7138446682611495,8.420395101030527,22.4,16.576044316846968,54.0,1.2542802878751702,147.0
2019-03-09,US,Staten Island,4.2,25.1,24.1,16.576044316846968,63.0,1.5,155.0
2019-03-09,US,Tallahassee,9.1,8.420395101030527,14.3,16.576044316846968,35.0,0.600000000000001,99.0
2019-03-09,US,The Bronx,3.4,24.8,15.2,16.576044316846968,122.0,1.2542802878751702,185.0
2019-03-09,US,Tucson,2.5,9.1,21.2,22.0,21.0,0.2,70.0
2019-03-09,US,Washington D.C.,1.0,8.7,15.1,16.576044316846968,38.0,0.5,107.0
2019-03-10,US,Albuquerque,0.8,3.8,33.6,13.0,15.0,1.5618243243243242,57.0
2019-03-10,US,Atlanta,2.6,7.5,26.4,11.0,30.0,1.5,89.0
2019-03-10,US,Austin,5.7138446682611495,8.420395101030527,22.4,16.576044316846968,52.0,1.2542802878751702,142.0
2019-03-10,US,Baltimore,5.7138446682611495,9.3,24.8,7.0,38.0,1.964285714285715,107.0
2019-03-10,US,Boise,1.8,10.080740740740742,22.4,7.0,21.0,1.4,70.0
2019-03-10,US,Boston,2.7,4.7,33.6,16.576044316846968,34.0,1.5,97.0
2019-03-10,US,Brooklyn,0.2,16.9,40.0,16.576044316846968,38.0,1.2542802878751702,107.0
2019-03-10,US,Charlotte,0.8,8.420395101030527,12.8,16.576044316846968,42.0,2.0773809523809526,117.0
2019-03-10,US,Chicago,2.8,5.6,38.4,14.0,41.0,0.855066079295153,115.0
2019-03-10,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,43.0,1.517283950617284,119.0
2019-03-10,US,Columbus,1.789855072463764,2.8,27.2,16.576044316846968,27.0,1.54,82.0
2019-03-10,US,Dallas,5.7138446682611495,8.420395101030527,26.4,16.576044316846968,18.0,1.2542802878751702,63.0
2019-03-10,US,Denver,2.8,8.3,10.2,16.0,30.0,0.6,89.0
2019-03-10,US,Detroit,0.20833333333333334,8.420395101030527,30.4,13.0,44.0,2.1793103448275875,122.0
2019-03-10,US,El Paso,5.7138446682611495,9.3,23.3,22.0,30.0,1.2542802878751702,89.0
2019-03-10,US,Fort Worth,5.7138446682611495,8.420395101030527,28.9,16.576044316846968,27.0,1.2542802878751702,82.0
2019-03-10,US,Fresno,2.2,7.5,24.8,7.0,22.0,1.59375,72.0
2019-03-10,US,Hartford,2.2,3.2,17.9,11.0,31.0,1.2542802878751702,91.0
2019-03-10,US,Honolulu,6.7,8.420395101030527,32.8,16.0,17.0,1.5,61.0
2019-03-10,US,Houston,5.7138446682611495,8.420395101030527,12.1,16.576044316846968,51.0,1.2542802878751702,139.0
2019-03-10,US,Indianapolis,2.2,6.5,29.6,7.0,39.0,1.5213197969543144,110.0
2019-03-10,US,Jackson,1.3,5.7,27.2,16.576044316846968,28.0,1.5115702479338844,84.0
2019-03-10,US,Jacksonville,4.6,3.2,13.0,18.0,38.0,0.6,107.0
2019-03-10,US,Las Vegas,0.1,2.9,15.9,12.0,20.0,0.37630769230769207,68.0
2019-03-10,US,Little Rock,5.7138446682611495,8.420395101030527,27.2,16.576044316846968,28.0,1.2542802878751702,84.0
2019-03-10,US,Los Angeles,2.6,9.3,22.4,9.0,31.0,1.5,91.0
2019-03-10,US,Madison,5.7138446682611495,8.420395101030527,25.243255813953493,9.0,45.0,0.7405660377358472,124.0
2019-03-10,US,Manhattan,3.4,11.2,28.9,16.576044316846968,33.0,1.2542802878751702,95.0
2019-03-10,US,Memphis,5.7138446682611495,8.420395101030527,29.6,16.576044316846968,24.0,1.2542802878751702,76.0
2019-03-10,US,Miami,1.4,0.6666666666666666,13.5,17.526315789473685,17.0,0.6,61.0
2019-03-10,US,Milwaukee,2.8,5.6,38.4,14.0,46.0,0.9504531722054395,127.0
2019-03-10,US,Nashville,5.7138446682611495,8.420395101030527,29.6,16.576044316846968,23.0,1.2542802878751702,74.0
2019-03-10,US,Oakland,4.3,4.7,28.1,15.6,13.0,1.5,53.0
2019-03-10,US,Oklahoma City,1.2,4.7,32.0,13.0,33.0,1.5,95.0
2019-03-10,US,Omaha,2.0,8.420395101030527,39.2,10.0,30.0,1.9387500000000006,89.0
2019-03-10,US,Philadelphia,3.4,11.2,27.2,16.576044316846968,48.0,1.5088050314465409,132.0
2019-03-10,US,Phoenix,4.5,9.3,23.3,13.0,20.0,0.1,68.0
2019-03-10,US,Portland,1.2,3.9,31.2,16.576044316846968,22.0,0.2,72.0
2019-03-10,US,Providence,3.8,15.8,39.2,16.576044316846968,25.0,1.888311688311688,78.0
2019-03-10,US,Queens,2.5,12.8,37.6,16.576044316846968,26.0,1.2542802878751702,80.0
2019-03-10,US,Raleigh,2.6,3.8,24.8,14.0,38.0,1.5,107.0
2019-03-10,US,Richmond,0.1,2.7,12.2,16.576044316846968,18.0,0.2,63.0
2019-03-10,US,Sacramento,5.7138446682611495,2.8,0.1,4.0,9.0,1.2542802878751702,38.0
2019-03-10,US,Saint Paul,2.4,5.6,37.6,10.0,46.0,1.5,127.0
2019-03-10,US,Salem,5.7138446682611495,8.420395101030527,13.785207100591691,16.576044316846968,23.0,1.2542802878751702,74.0
2019-03-10,US,Salt Lake City,2.8,8.4,28.9,16.576044316846968,17.0,1.2542802878751702,61.0
2019-03-10,US,San Antonio,5.7138446682611495,8.420395101030527,15.2,16.576044316846968,51.0,1.2542802878751702,139.0
2019-03-10,US,San Diego,2.2,2.8,26.4,16.576044316846968,18.0,1.5,63.0
2019-03-10,US,San Francisco,3.6,3.8,30.4,15.6,13.0,1.5,53.0
2019-03-10,US,San Jose,3.8,5.6,27.2,6.0,17.0,1.525766871165644,61.0
2019-03-10,US,Seattle,5.5,13.9,18.4,16.576044316846968,38.0,1.5,107.0
2019-03-10,US,Springfield,5.7138446682611495,8.420395101030527,32.8,16.576044316846968,34.0,1.2542802878751702,97.0
2019-03-10,US,Staten Island,3.7,22.3,31.2,16.576044316846968,39.0,1.5555555555555554,110.0
2019-03-10,US,Tallahassee,9.1,8.420395101030527,11.8,16.576044316846968,34.0,0.600000000000001,97.0
2019-03-10,US,The Bronx,2.2,17.8,32.8,16.576044316846968,5.0,1.2542802878751702,21.0
2019-03-10,US,Tucson,1.9,3.5,30.4,20.0,17.0,0.2,61.0
2019-03-10,US,Washington D.C.,1.6,6.7,13.9,16.576044316846968,25.0,0.5,78.0
2019-03-11,US,Albuquerque,0.7,3.8,29.6,9.0,12.0,1.5618243243243242,50.0
2019-03-11,US,Atlanta,2.8932975871313684,15.8,12.8,12.0,31.0,1.5,91.0
2019-03-11,US,Austin,5.7138446682611495,8.420395101030527,16.0,16.576044316846968,41.0,1.2542802878751702,115.0
2019-03-11,US,Baltimore,5.7138446682611495,5.6,33.6,9.0,20.0,1.5,68.0
2019-03-11,US,Boise,3.5,10.080740740740742,16.0,19.0,25.0,1.5,78.0
2019-03-11,US,Boston,2.5,6.5,36.1,16.576044316846968,34.0,1.5,97.0
2019-03-11,US,Brooklyn,0.2,11.9,500.0,16.576044316846968,28.0,1.2542802878751702,84.0
2019-03-11,US,Charlotte,0.9,8.420395101030527,13.6,16.576044316846968,29.0,2.0773809523809526,87.0
2019-03-11,US,Chicago,3.3,14.1,36.1,15.0,32.0,0.855066079295153,93.0
