co,no2,o3,pm10,pm25,predicted aqi,City,Date
3.4,6.5,28.9,14.0,28.0,85.79079512725775,Detroit,2021-03-29
2.3,12.1,28.9,29.0,30.0,88.3875212130664,El Paso,2021-03-29
2.8652169542887327,4.3,35.2,18.47656723982837,17.0,61.64632565489944,Fort Worth,2021-03-29
2.4,5.6,28.1,22.0,30.0,89.37995470510987,Fresno,2021-03-29
1.5,1.0,14.7,7.0,13.0,54.25510566802848,Hartford,2021-03-29
5.6,7.6465755863285905,27.2,10.116991643454039,17.0,62.259931407278145,Honolulu,2021-03-29
2.15459770114942,8.8,31.2,18.47656723982837,37.0,104.68631584328011,Houston,2021-03-29
5.0,6.5,29.6,15.0,30.0,89.97773521084218,Indianapolis,2021-03-29
1.7,1.3,22.4,10.0,21.0,71.24001268414872,Jackson,2021-03-29
2.8,2.3,14.3,20.0,35.0,100.53191733012216,Jacksonville,2021-03-29
0.09999999999999976,6.579166666666668,15.364583333333336,20.506944444444443,22.17361111111111,72.49245487775067,Las Vegas,2021-03-29
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,33.0,96.06327727353505,Little Rock,2021-03-29
4.3,25.1,20.0,30.0,51.0,133.0159279243851,Los Angeles,2021-03-29
2.8652169542887327,7.6465755863285905,35.2,12.0,29.0,88.00155899622052,Madison,2021-03-29
2.3,8.4,28.1,18.47656723982837,19.0,65.69109234253892,Manhattan,2021-03-29
2.8652169542887327,7.6465755863285905,30.4,18.47656723982837,25.0,78.7102807032719,Memphis,2021-03-29
1.1,7.6465755863285905,9.4,15.0,21.0,70.38897787631345,Miami,2021-03-29
2.8,11.2,28.0,18.0,34.0,98.04449928445274,Milwaukee,2021-03-29
2.8652169542887327,7.6465755863285905,32.0,18.47656723982837,25.0,78.69005286954985,Nashville,2021-03-29
4.0,8.4,22.4,18.47656723982837,38.0,106.79027140643245,Oakland,2021-03-29
5.6,6.5,39.2,21.0,32.0,93.64220145275351,Oklahoma City,2021-03-29
1.8,7.6465755863285905,33.6,27.0,25.0,77.8523001447254,Omaha,2021-03-29
2.3,2.8,27.2,18.47656723982837,34.57182320441989,99.63543826643604,Philadelphia,2021-03-29
4.5,14.7,22.0,22.0,24.0,75.7968409890841,Phoenix,2021-03-29
0.1,8.4,0.1,18.47656723982837,17.0,61.31052370259215,Portland,2021-03-29
3.3,5.6,32.0,18.47656723982837,13.0,52.772571374525455,Providence,2021-03-29
1.9,5.5,28.9,18.47656723982837,19.0,65.76163875682676,Queens,2021-03-29
2.0,5.6,32.0,5.0,17.0,62.71246910805121,Raleigh,2021-03-29
0.1,1.2,14.7,18.47656723982837,16.0,59.48229669641751,Richmond,2021-03-29
2.8652169542887327,2.8,0.1,17.0,17.0,61.70562032120313,Sacramento,2021-03-29
1.7,3.8,28.1,22.0,25.0,78.47349377848684,Saint Paul,2021-03-29
2.8652169542887327,7.6465755863285905,19.80643274853802,18.47656723982837,17.0,61.2933523402462,Salem,2021-03-29
1.6,3.8,32.0,20.96808510638298,28.0,85.05197434534182,Salt Lake City,2021-03-29
2.8652169542887327,3.8,31.2,18.47656723982837,25.0,78.79019324425508,San Antonio,2021-03-29
3.1,7.5,26.4,18.47656723982837,34.0,98.07861955572798,San Diego,2021-03-29
3.5,5.6,24.8,18.47656723982837,38.0,106.82901058414268,San Francisco,2021-03-29
4.4,8.4,23.3,18.47656723982837,34.0,98.02029819732013,San Jose,2021-03-29
2.4,13.9,27.2,18.47656723982837,22.0,71.75417114891184,Seattle,2021-03-29
2.8652169542887327,7.6465755863285905,40.0,18.47656723982837,25.0,78.55642460831609,Springfield,2021-03-29
2.0,5.6,27.2,18.47656723982837,14.0,54.849132616721135,Staten Island,2021-03-29
1.4740740740740745,7.6465755863285905,12.2,15.283582089552239,31.0,91.85163845222235,Tallahassee,2021-03-29
1.9,11.320197044334977,29.6,18.47656723982837,19.0,65.36540853907104,The Bronx,2021-03-29
2.0,5.8,33.6,20.0,25.0,78.4822486218477,Tucson,2021-03-29
1.4,1.9,19.5,18.47656723982837,16.0,59.34613308465782,Washington D.C.,2021-03-29
1.9,4.7,36.8,24.0,24.0,76.34970058497913,Albuquerque,2021-03-30
1.9,1.9,27.2,15.0,39.0,109.82586070380978,Atlanta,2021-03-30
2.8652169542887327,0.8,20.8,18.47656723982837,34.0,98.72096378533274,Austin,2021-03-30
2.8652169542887327,10.2,37.6,13.6,30.0,90.03385621514747,Baltimore,2021-03-30
1.9,7.5,23.3,17.0,17.0,61.70504114860478,Boise,2021-03-30
2.5,5.6,32.0,18.47656723982837,21.0,70.30890240773704,Boston,2021-03-30
2.703125000000001,10.695483870967745,24.8,18.47656723982837,25.0,78.70324781776026,Brooklyn,2021-03-30
1.8,5.8951754385964925,31.2,15.0,34.0,98.7565827689748,Charlotte,2021-03-30
2.0,5.6,33.6,26.0,35.0,99.87305643468721,Chicago,2021-03-30
3.4,13.0,33.6,18.47656723982837,30.0,89.38486652759991,Columbus,2021-03-30
2.3,2.8,25.6,17.0,18.0,64.0705437632123,Dallas,2021-03-30
1.7,2.8,17.1,13.0,21.0,70.94629895514379,Denver,2021-03-30
4.5,10.2,26.4,36.0,40.0,109.47725846316348,Detroit,2021-03-30
1.2,4.7,34.4,38.0,35.0,98.7350469887864,El Paso,2021-03-30
2.8652169542887327,3.8,29.6,18.47656723982837,25.0,79.00256642412239,Fort Worth,2021-03-30
2.8,7.5,22.4,29.0,37.0,103.77645599078187,Fresno,2021-03-30
3.2,6.0,17.1,12.0,24.0,77.33918939730052,Hartford,2021-03-30
5.6,7.6465755863285905,23.3,12.0,13.0,53.43229788650774,Honolulu,2021-03-30
1.2,3.8,16.0,18.47656723982837,40.0,111.45450806262534,Houston,2021-03-30
3.5,3.8,32.8,18.0,31.0,92.00242248028337,Indianapolis,2021-03-30
1.6,6.8,17.6,17.0,38.0,107.09901653869576,Jackson,2021-03-30
3.7,3.2,11.8,20.0,38.0,106.99089165473038,Jacksonville,2021-03-30
0.1,2.4,20.4,19.0,18.0,63.824536546430636,Las Vegas,2021-03-30
2.8652169542887327,7.6465755863285905,17.6,18.47656723982837,39.0,109.05854817630939,Little Rock,2021-03-30
3.2,13.0,21.6,38.0,61.0,154.52585874899614,Los Angeles,2021-03-30
2.8652169542887327,7.6465755863285905,31.2,25.0,33.0,95.4248703364317,Madison,2021-03-30
2.6,14.9,26.4,18.47656723982837,27.0,82.68646646354364,Manhattan,2021-03-30
2.8652169542887327,7.6465755863285905,24.8,18.47656723982837,32.0,93.87615482739375,Memphis,2021-03-30
1.0,7.6465755863285905,10.2,16.0,27.0,83.29125979580738,Miami,2021-03-30
2.0,5.6,32.8,26.0,34.0,97.57224123857725,Milwaukee,2021-03-30
2.8652169542887327,7.6465755863285905,32.8,18.47656723982837,45.0,121.99445603121853,Nashville,2021-03-30
4.7,13.9,17.6,18.47656723982837,30.0,89.20250972251438,Oakland,2021-03-30
3.4,4.7,36.1,25.0,38.0,106.35162224575515,Oklahoma City,2021-03-30
1.5,7.6465755863285905,29.6,25.0,30.0,88.88006701739653,Omaha,2021-03-30
4.5,6.5,33.6,18.47656723982837,34.57182320441989,99.45196833912416,Philadelphia,2021-03-30
3.0,7.4,24.1,22.0,25.0,78.34582467770451,Phoenix,2021-03-30
0.1,13.3,0.8,18.47656723982837,30.0,89.21061859016436,Portland,2021-03-30
3.3,13.0,32.8,18.47656723982837,21.0,69.72078713795759,Providence,2021-03-30
2.1,9.2,32.0,18.47656723982837,23.0,74.23951837823176,Queens,2021-03-30
3.2,8.4,32.8,17.0,34.0,98.22688788576272,Raleigh,2021-03-30
0.1,1.9,15.1,18.47656723982837,26.0,81.10370766246695,Richmond,2021-03-30
2.8652169542887327,2.8,0.1,20.0,13.0,52.76899616001299,Sacramento,2021-03-30
1.8,1.9,24.8,55.0,25.0,75.41549901753547,Saint Paul,2021-03-30
2.8652169542887327,7.6465755863285905,19.80643274853802,18.47656723982837,37.0,104.59812269098882,Salem,2021-03-30
1.6,4.7,30.4,20.96808510638298,15.0,56.87529939271815,Salt Lake City,2021-03-30
2.8652169542887327,2.9,18.4,18.47656723982837,37.0,104.82916225895065,San Antonio,2021-03-30
3.0,4.7,24.1,18.47656723982837,63.0,161.0106207600404,San Diego,2021-03-30
3.9,9.3,19.2,18.47656723982837,21.0,69.85149905635956,San Francisco,2021-03-30
4.0,7.5,32.0,18.47656723982837,25.0,78.59029130802548,San Jose,2021-03-30
3.2,16.7,24.1,18.47656723982837,34.0,97.59859463030296,Seattle,2021-03-30
2.8652169542887327,7.6465755863285905,32.8,18.47656723982837,34.0,98.05248950291468,Springfield,2021-03-30
3.4,23.2,29.6,18.47656723982837,30.0,88.59076973662286,Staten Island,2021-03-30
1.4740740740740745,7.6465755863285905,10.2,15.283582089552239,38.0,107.01586022551146,Tallahassee,2021-03-30
2.0,11.320197044334977,29.6,18.47656723982837,27.0,82.69339443038336,The Bronx,2021-03-30
1.7,4.4,35.2,19.0,21.0,70.00070646121515,Tucson,2021-03-30
1.4,9.3,19.1,18.47656723982837,22.0,71.9654432393719,Washington D.C.,2021-03-30
2.3,6.5,36.1,21.0,26.0,80.88511966118813,Albuquerque,2021-03-31
2.0,3.8,14.5,15.0,28.0,85.9324138885861,Atlanta,2021-03-31
2.8652169542887327,1.5,27.2,18.47656723982837,38.0,107.35125165634088,Austin,2021-03-31
2.8652169542887327,20.4,20.0,13.6,25.0,78.70547546309615,Baltimore,2021-03-31
2.3,7.5,14.5,23.0,25.0,78.46109219539062,Boise,2021-03-31
1.9,5.6,32.8,18.47656723982837,30.0,89.8015720443351,Boston,2021-03-31
2.703125000000001,10.695483870967745,14.5,18.47656723982837,27.0,83.047638196869,Brooklyn,2021-03-31
1.6,5.8951754385964925,20.0,10.0,34.0,99.25188506101745,Charlotte,2021-03-31
2.2,5.8,27.1,25.0,27.0,82.65404571489069,Chicago,2021-03-31
2.3,2.8,30.4,18.47656723982837,27.0,83.42588864118409,Columbus,2021-03-31
2.3,2.3,31.2,25.0,10.0,46.018211936141256,Dallas,2021-03-31
2.6,4.2,16.3,17.0,25.0,79.1596923448842,Denver,2021-03-31
5.6,4.7,25.6,22.0,33.0,95.95986690341863,Detroit,2021-03-31
2.3,4.7,32.8,40.0,38.0,105.04772002020286,El Paso,2021-03-31
2.8652169542887327,2.5,32.8,18.47656723982837,17.0,61.760138493199065,Fort Worth,2021-03-31
3.0,9.3,22.4,30.0,38.0,105.76302738598588,Fresno,2021-03-31
3.2,4.6,14.7,17.0,30.0,89.93079121934272,Hartford,2021-03-31
5.6,7.6465755863285905,21.6,9.0,13.0,53.7312023947278,Honolulu,2021-03-31
1.2,5.8,12.8,18.47656723982837,46.0,124.3519986276142,Houston,2021-03-31
4.9,2.8,27.2,22.0,26.0,80.85829926660074,Indianapolis,2021-03-31
1.3,3.1,20.0,16.0,25.0,79.25249028861765,Jackson,2021-03-31
4.6,4.6,9.4,17.0,35.0,100.72373025876595,Jacksonville,2021-03-31
0.1,7.6,16.7,18.0,21.0,70.1599585442309,Las Vegas,2021-03-31
2.8652169542887327,7.6465755863285905,31.2,18.47656723982837,27.0,83.0857740355317,Little Rock,2021-03-31
5.3,33.4,17.6,38.0,50.0,129.6788740328077,Los Angeles,2021-03-31
2.8652169542887327,7.6465755863285905,28.1,23.0,28.0,84.80480384338045,Madison,2021-03-31
3.8,19.5,19.2,18.47656723982837,35.0,99.78137616628305,Manhattan,2021-03-31
2.8652169542887327,7.6465755863285905,28.1,18.47656723982837,24.0,76.56702103060081,Memphis,2021-03-31
1.2,7.6465755863285905,9.0,10.0,21.0,70.88939122694171,Miami,2021-03-31
2.2,5.8,27.2,25.0,29.0,86.84700201956605,Milwaukee,2021-03-31
2.8652169542887327,7.6465755863285905,26.4,18.47656723982837,19.0,65.7246668709862,Nashville,2021-03-31
4.6,12.1,27.2,18.47656723982837,30.0,89.30065440270869,Oakland,2021-03-31
3.4,5.6,33.6,18.0,25.0,78.8471685901385,Oklahoma City,2021-03-31
1.5,7.6465755863285905,28.1,21.0,21.0,69.79229856419636,Omaha,2021-03-31
4.5,5.6,27.2,18.47656723982837,16.0,59.30831214246484,Philadelphia,2021-03-31
2.3,7.5,32.0,22.0,27.0,82.67705655378927,Phoenix,2021-03-31
0.1,10.2,0.1,18.47656723982837,30.0,89.38010469146434,Portland,2021-03-31
2.5,9.3,34.4,18.47656723982837,30.0,89.40290631852588,Providence,2021-03-31
2.1,9.2,27.2,18.47656723982837,23.0,74.25192794012821,Queens,2021-03-31
2.9,6.5,24.8,11.0,30.0,90.25525344959613,Raleigh,2021-03-31
0.1,2.3,13.0,18.47656723982837,27.0,83.25909539825409,Richmond,2021-03-31
2.8652169542887327,5.6,0.1,24.0,25.0,78.22847522208076,Sacramento,2021-03-31
1.8,2.8,26.4,9.0,17.0,62.475735950544845,Saint Paul,2021-03-31
2.8652169542887327,7.6465755863285905,19.80643274853802,18.47656723982837,53.0,139.24398025707353,Salem,2021-03-31
1.7,8.4,31.2,20.96808510638298,23.0,74.01319357282523,Salt Lake City,2021-03-31
2.8652169542887327,2.9,25.6,18.47656723982837,37.0,104.83606398473819,San Antonio,2021-03-31
3.2,7.5,31.2,18.47656723982837,28.0,85.10841399374681,San Diego,2021-03-31
3.9,8.4,29.6,18.47656723982837,25.0,78.56199401859533,San Francisco,2021-03-31
4.9,13.9,25.6,18.47656723982837,30.0,89.09848913339476,San Jose,2021-03-31
2.8,15.8,17.6,18.47656723982837,32.0,93.3286617065645,Seattle,2021-03-31
2.8652169542887327,7.6465755863285905,32.0,18.47656723982837,21.0,69.92159656930323,Springfield,2021-03-31
4.5,29.7,22.4,18.47656723982837,22.0,70.95264830022745,Staten Island,2021-03-31
1.4740740740740745,7.6465755863285905,9.0,15.283582089552239,32.0,94.03824825958839,Tallahassee,2021-03-31
2.5,11.320197044334977,22.4,18.47656723982837,25.0,78.37721863989032,The Bronx,2021-03-31
2.2,8.1,31.2,24.0,25.0,78.00184356263992,Tucson,2021-03-31
1.2,5.3,15.2,18.47656723982837,25.0,78.67682410445991,Washington D.C.,2021-03-31
2.4,8.4,29.6,34.0,31.0,90.11974764643173,Albuquerque,2021-04-01
1.9,4.7,27.2,13.0,20.0,68.50772091462943,Atlanta,2021-04-01
2.8652169542887327,2.8,31.2,18.47656723982837,25.0,78.89440881547807,Austin,2021-04-01
2.8652169542887327,4.7,28.1,13.6,21.0,70.6010118075568,Baltimore,2021-04-01
2.3,3.8,28.1,24.0,25.0,78.30172152381738,Boise,2021-04-01
1.9,5.6,25.6,18.47656723982837,17.0,61.416529817742685,Boston,2021-04-01
1.8,10.695483870967745,25.6,18.47656723982837,16.0,58.98406930244312,Brooklyn,2021-04-01
1.5,5.8951754385964925,31.2,16.0,17.0,61.62369519855292,Charlotte,2021-04-01
1.9,6.7,29.6,10.0,21.0,70.81122682213766,Chicago,2021-04-01
3.3367123287671188,1.9,27.2,18.47656723982837,23.0,74.56723546183707,Columbus,2021-04-01
3.4,5.1,29.6,26.0,16.0,58.520380037761925,Dallas,2021-04-01
3.9,8.3,13.0,24.0,30.0,88.85532474100387,Denver,2021-04-01
4.5,5.6,23.3,17.0,22.0,72.3362529946545,Detroit,2021-04-01
2.3,3.8,35.2,40.0,34.0,96.18697449828971,El Paso,2021-04-01
2.8652169542887327,9.5,20.0,18.47656723982837,30.0,89.3016614052874,Fort Worth,2021-04-01
3.5,13.0,21.6,31.0,42.0,113.88949933085632,Fresno,2021-04-01
1.6,1.0,12.6,5.0,12.0,52.056772917169724,Hartford,2021-04-01
5.6,7.6465755863285905,24.8,8.0,13.0,53.57882586164112,Honolulu,2021-04-01
3.4,8.0,30.4,18.47656723982837,32.0,93.67702184820223,Houston,2021-04-01
2.5,2.8,26.4,10.0,21.0,70.94092284362853,Indianapolis,2021-04-01
1.7,0.7,32.8,15.0,23.0,74.88913122738495,Jackson,2021-04-01
2.8,3.7,17.9,14.0,22.0,72.66637885688522,Jacksonville,2021-04-01
0.1,11.1,15.5,25.0,28.0,84.2154489710183,Las Vegas,2021-04-01
2.8652169542887327,7.6465755863285905,31.2,18.47656723982837,40.0,110.98036020755069,Little Rock,2021-04-01
4.0,31.5,16.0,30.0,38.0,104.32179596638287,Los Angeles,2021-04-01
2.8652169542887327,7.6465755863285905,31.2,9.0,24.0,77.24120424153921,Madison,2021-04-01
2.2,13.0,24.1,18.47656723982837,21.0,69.56008953226296,Manhattan,2021-04-01
2.8652169542887327,7.6465755863285905,32.8,18.47656723982837,25.0,78.48271161283651,Memphis,2021-04-01
1.6,7.6465755863285905,11.0,9.0,20.0,68.57265285947551,Miami,2021-04-01
1.9,6.7,31.2,9.0,21.0,70.77001085629888,Milwaukee,2021-04-01
2.8652169542887327,7.6465755863285905,32.0,18.47656723982837,23.0,74.13412895400722,Nashville,2021-04-01
4.8,16.7,26.4,18.47656723982837,42.0,114.79491362650674,Oakland,2021-04-01
5.6,17.6,37.6,48.0,81.0,196.32771611748672,Oklahoma City,2021-04-01
1.8,7.6465755863285905,26.4,27.0,25.0,77.62913732317713,Omaha,2021-04-01
3.4,2.8,25.6,18.47656723982837,19.0,65.70043320505306,Philadelphia,2021-04-01
2.3,8.4,32.8,37.0,30.0,87.43825534707742,Phoenix,2021-04-01
0.1,13.0,0.1,18.47656723982837,35.0,99.81328998012202,Portland,2021-04-01
3.6,9.3,28.1,18.47656723982837,17.0,61.01694384420432,Providence,2021-04-01
2.0,8.3,27.2,18.47656723982837,18.0,63.22760189472888,Queens,2021-04-01
1.8,1.9,31.2,10.0,17.0,62.19632250031373,Raleigh,2021-04-01
0.1,0.9,14.3,18.47656723982837,18.0,63.600852229431894,Richmond,2021-04-01
2.8652169542887327,6.5,0.1,34.0,38.0,105.1171861727297,Sacramento,2021-04-01
2.3,9.3,26.4,12.0,21.0,70.26632018963937,Saint Paul,2021-04-01
2.8652169542887327,7.6465755863285905,19.80643274853802,18.47656723982837,27.0,82.71416677867751,Salem,2021-04-01
2.7,13.9,25.6,20.96808510638298,38.0,105.95732246782279,Salt Lake City,2021-04-01
2.8652169542887327,2.5,33.6,18.47656723982837,21.0,69.97037133639719,San Antonio,2021-04-01
3.7,12.1,20.8,18.47656723982837,27.0,82.46547461992441,San Diego,2021-04-01
4.7,12.1,29.6,18.47656723982837,34.0,97.60757404017329,San Francisco,2021-04-01
4.8,13.0,34.4,18.47656723982837,42.0,114.87050334297851,San Jose,2021-04-01
3.8,17.6,20.8,18.47656723982837,42.0,114.63483506305772,Seattle,2021-04-01
2.8652169542887327,7.6465755863285905,28.9,18.47656723982837,20.0,67.5114108526808,Springfield,2021-04-01
2.3,3.8,24.1,18.47656723982837,17.0,61.210432639465125,Staten Island,2021-04-01
1.4740740740740745,7.6465755863285905,16.7,15.283582089552239,20.0,67.81109533265851,Tallahassee,2021-04-01
1.9,11.320197044334977,25.6,18.47656723982837,17.0,60.811320568898054,The Bronx,2021-04-01
1.9,2.5,32.8,44.0,38.0,104.26353227440336,Tucson,2021-04-01
1.5,2.8,24.1,18.47656723982837,21.0,69.8949998915491,Washington D.C.,2021-04-01
2.4,7.5,34.4,38.0,34.0,96.28419433070701,Albuquerque,2021-04-02
1.9,4.7,25.6,9.0,22.0,73.23200851787271,Atlanta,2021-04-02
2.8652169542887327,2.5,40.0,18.47656723982837,50.0,133.03416413659204,Austin,2021-04-02
2.8652169542887327,4.7,31.2,13.6,21.0,70.60979537734818,Baltimore,2021-04-02
2.7,5.6,29.6,31.0,25.0,77.54694842445997,Boise,2021-04-02
2.0,2.8,24.8,18.47656723982837,21.0,70.22954542751631,Boston,2021-04-02
1.8,10.695483870967745,28.9,18.47656723982837,13.0,52.49857648647264,Brooklyn,2021-04-02
1.7,5.8951754385964925,27.2,8.0,17.0,62.40342617108968,Charlotte,2021-04-02
2.4,10.2,29.6,18.0,30.0,89.35650653460482,Chicago,2021-04-02
3.4,9.3,25.6,18.47656723982837,25.0,78.52815443643442,Columbus,2021-04-02
3.4,4.2,33.6,31.0,15.0,55.9303085251247,Dallas,2021-04-02
3.4,7.8,14.3,25.0,30.0,88.79483086110224,Denver,2021-04-02
3.4,21.3,12.8,11.0,27.0,82.94621523090507,Detroit,2021-04-02
2.3,4.7,33.6,31.0,42.0,114.33334507707593,El Paso,2021-04-02
2.8652169542887327,5.8,36.1,18.47656723982837,46.0,124.12985381339081,Fort Worth,2021-04-02
2.8,12.1,23.3,33.0,42.0,113.75345222515159,Fresno,2021-04-02
1.5,1.0,12.2,6.0,15.0,58.46542103178115,Hartford,2021-04-02
5.6,7.6465755863285905,24.1,6.0,13.0,53.78129878219056,Honolulu,2021-04-02
2.3,7.7,32.8,18.47656723982837,34.0,98.03147333014522,Houston,2021-04-02
5.4,11.2,24.8,16.0,29.0,87.26179061020161,Indianapolis,2021-04-02
1.8,1.0,30.4,12.0,24.0,77.33765604739108,Jackson,2021-04-02
1.9,2.3,17.1,17.0,33.0,96.2732474333668,Jacksonville,2021-04-02
0.1,11.7,16.7,26.0,30.0,88.42782226713689,Las Vegas,2021-04-02
2.8652169542887327,7.6465755863285905,28.1,18.47656723982837,38.0,106.66253310033608,Little Rock,2021-04-02
3.2,14.9,26.4,36.0,54.0,139.23860981488508,Los Angeles,2021-04-02
2.8652169542887327,7.6465755863285905,31.9,17.0,49.0,130.60151347203737,Madison,2021-04-02
2.2,12.825205479452052,24.1,18.47656723982837,16.0,58.7556178996723,Manhattan,2021-04-02
2.8652169542887327,7.6465755863285905,30.4,18.47656723982837,29.0,87.15293239216919,Memphis,2021-04-02
1.4,7.6465755863285905,19.5,9.0,25.0,79.40269109475332,Miami,2021-04-02
2.4,10.6,27.8,17.0,40.0,110.94362232482581,Milwaukee,2021-04-02
2.8652169542887327,7.6465755863285905,30.4,18.47656723982837,23.0,74.14506975960796,Nashville,2021-04-02
3.9,8.4,29.6,18.47656723982837,42.0,115.22966449912076,Oakland,2021-04-02
6.7,13.9,41.6,42.0,74.0,181.94804219649927,Oklahoma City,2021-04-02
1.9,7.6465755863285905,38.4,42.0,42.0,112.99458012393495,Omaha,2021-04-02
3.173065902578795,6.997010869565208,23.920923913043506,18.47656723982837,34.57182320441989,99.20506999306349,Philadelphia,2021-04-02
2.3,12.1,25.6,39.0,36.0,100.05846592839441,Phoenix,2021-04-02
0.1,9.3,0.1,18.47656723982837,25.0,78.3659389680613,Portland,2021-04-02
4.0,10.2,26.4,18.47656723982837,17.0,60.98159691852754,Providence,2021-04-02
1.9,7.5,28.1,18.47656723982837,15.0,56.784278269735296,Queens,2021-04-02
1.7,2.8,29.6,6.0,13.0,53.886137823940544,Raleigh,2021-04-02
0.1,1.0,15.1,18.47656723982837,17.0,61.440835581859005,Richmond,2021-04-02
2.8652169542887327,3.8,0.1,24.0,30.0,88.90774066840868,Sacramento,2021-04-02
1.9,5.6,32.0,39.0,50.0,130.64972269043528,Saint Paul,2021-04-02
2.8652169542887327,7.6465755863285905,19.80643274853802,18.47656723982837,36.0,102.20692697161076,Salem,2021-04-02
2.6,12.1,28.1,20.96808510638298,31.0,90.90562857789678,Salt Lake City,2021-04-02
2.8652169542887327,3.6,36.8,18.47656723982837,42.0,115.38199653934782,San Antonio,2021-04-02
3.0,5.6,33.6,18.47656723982837,50.0,132.59217710834957,San Diego,2021-04-02
3.9,3.8,32.0,18.47656723982837,34.0,98.04264599640476,San Francisco,2021-04-02
5.1,11.2,31.2,18.47656723982837,46.0,123.63325141118764,San Jose,2021-04-02
2.7,17.6,21.6,18.47656723982837,30.0,88.66844310748377,Seattle,2021-04-02
2.8652169542887327,7.6465755863285905,32.8,18.47656723982837,30.0,89.16710919504317,Springfield,2021-04-02
3.856249999999997,14.785597826086951,26.4,18.47656723982837,12.0,49.83191752353605,Staten Island,2021-04-02
1.4740740740740745,7.6465755863285905,16.3,15.283582089552239,33.0,95.96295190478668,Tallahassee,2021-04-02
1.8,11.320197044334977,28.9,18.47656723982837,15.0,56.4906020545485,The Bronx,2021-04-02
1.9,3.4,28.9,26.0,30.0,88.63906079510082,Tucson,2021-04-02
1.6,1.9,18.7,18.47656723982837,15.0,56.96541877089351,Washington D.C.,2021-04-02
1.9,4.7,32.8,23.0,30.0,89.21961721290336,Albuquerque,2021-04-03
4.5,11.5,35.2,13.0,31.0,91.9865903891988,Atlanta,2021-04-03
2.8652169542887327,2.4,31.2,18.47656723982837,25.0,78.93533242953322,Austin,2021-04-03
2.8652169542887327,10.2,26.4,13.6,25.0,78.99909478559925,Baltimore,2021-04-03
3.3,2.8,30.4,25.0,30.0,89.0995629329384,Boise,2021-04-03
2.3,5.6,26.4,18.47656723982837,21.0,70.09530384640675,Boston,2021-04-03
2.1,10.695483870967745,30.4,18.47656723982837,14.0,54.67268431420689,Brooklyn,2021-04-03
2.3,5.8951754385964925,25.6,10.0,30.0,90.36361169143333,Charlotte,2021-04-03
2.8,6.5,33.8,42.0,60.0,152.19282877277817,Chicago,2021-04-03
5.6,13.0,32.0,18.47656723982837,33.0,95.66251007843846,Columbus,2021-04-03
2.3,1.3,36.8,20.0,13.0,52.814498582419105,Dallas,2021-04-03
2.7,5.5,13.9,19.0,25.0,78.67567511354366,Denver,2021-04-03
4.903215434083599,9.705345911949687,22.797756410256422,16.545454545454547,40.075471698113205,111.31830821870392,Detroit,2021-04-03
2.3,3.8,34.4,33.0,40.0,109.86793192855521,El Paso,2021-04-03
2.8652169542887327,2.5,39.2,18.47656723982837,30.0,89.67220000753241,Fort Worth,2021-04-03
2.5,3.8,32.8,36.0,47.0,124.72075802790687,Fresno,2021-04-03
1.7,2.8,11.4,8.0,17.0,62.52111521089512,Hartford,2021-04-03
5.6,7.6465755863285905,21.6,7.0,13.0,53.69668007417101,Honolulu,2021-04-03
3.4,8.8,28.1,18.47656723982837,33.0,95.82219704956128,Houston,2021-04-03
4.9,4.7,32.0,25.0,45.0,121.37412042612425,Indianapolis,2021-04-03
3.3,2.5,24.8,18.0,41.0,113.49736959653046,Jackson,2021-04-03
2.8,2.9,18.7,18.0,33.0,96.15556579351141,Jacksonville,2021-04-03
0.1,6.9,18.7,22.0,27.0,82.57294564851713,Las Vegas,2021-04-03
2.8652169542887327,7.6465755863285905,28.1,18.47656723982837,54.0,141.3083906664208,Little Rock,2021-04-03
3.7,13.9,24.1,35.0,65.0,163.20890104065438,Los Angeles,2021-04-03
2.8652169542887327,7.6465755863285905,30.4,35.0,64.0,161.3558244975601,Madison,2021-04-03
2.3,7.5,23.3,18.47656723982837,18.0,63.36866182059623,Manhattan,2021-04-03
2.8652169542887327,7.6465755863285905,30.4,18.47656723982837,33.0,95.82205160427998,Memphis,2021-04-03
1.3,7.6465755863285905,18.3,7.0,21.0,70.94652682927256,Miami,2021-04-03
2.9,7.5,32.0,42.0,68.0,169.32370332516132,Milwaukee,2021-04-03
2.8652169542887327,7.6465755863285905,24.8,18.47656723982837,30.0,89.3109438837298,Nashville,2021-04-03
3.2,3.8,33.6,18.47656723982837,34.0,98.15640588030055,Oakland,2021-04-03
6.7,5.6,41.6,27.0,55.0,142.69360016910161,Oklahoma City,2021-04-03
2.2,7.6465755863285905,34.4,30.0,53.0,137.97016555413825,Omaha,2021-04-03
3.4,2.8,33.6,18.47656723982837,15.0,57.05826138456155,Philadelphia,2021-04-03
4.5,15.6,18.4,26.0,36.0,101.139137412183,Phoenix,2021-04-03
0.1,9.6,0.1,18.47656723982837,20.0,67.53712134532975,Portland,2021-04-03
4.5,12.1,30.4,18.47656723982837,21.0,69.55122355202718,Providence,2021-04-03
2.2,11.0,28.1,18.47656723982837,14.0,54.450149042097564,Queens,2021-04-03
2.9,7.5,28.1,7.0,17.0,62.21841822875456,Raleigh,2021-04-03
0.1,2.0,12.6,18.47656723982837,20.0,67.895097165788,Richmond,2021-04-03
